run_id,strategy,plot_position,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
none_38,none,edge,2,8,0,2.3354569391006907,1.6721206608993109,0,0.0,100.0
none_38,none,corner,2,9,0,2.541535392250722,1.4660422077492763,0,0.0,100.0
none_38,none,edge,2,0,1,2.3127121220683775,1.6948654779316257,0,0.0,100.0
none_38,none,interior,2,1,1,2.2274699735325605,1.7801076264674403,0,0.0,100.0
none_38,none,interior,2,2,1,2.255581131450123,1.751996468549878,0,0.0,100.0
none_38,none,interior,2,3,1,2.274408662368148,1.733168937631853,0,0.0,100.0
none_38,none,interior,2,4,1,2.3032153260030013,1.7043622739969988,0,0.0,100.0
none_38,none,interior,2,5,1,2.2610349672339836,1.7465426327660172,0,0.0,100.0
none_38,none,interior,2,6,1,2.30607238517143,1.7015052148285705,0,0.0,100.0
none_38,none,interior,2,7,1,2.271728963912164,1.735848636087837,0,0.0,100.0
none_38,none,interior,2,8,1,2.2362686492488115,1.7713089507511897,0,0.0,100.0
none_38,none,edge,2,9,1,2.3148458373521503,1.6927317626478515,0,0.0,100.0
none_38,none,edge,2,0,2,2.3174877245168006,1.6900898754832003,0,0.0,100.0
none_38,none,interior,2,1,2,2.263788897933708,1.7437887020662926,0,0.0,100.0
none_38,none,interior,2,2,2,2.29066329285799,1.7169143071420103,0,0.0,100.0
none_38,none,interior,2,3,2,2.2872716544799387,1.720305945520062,0,0.0,100.0
none_38,none,interior,2,4,2,2.3087246091645417,1.6988529908354588,0,0.0,100.0
none_38,none,interior,2,5,2,2.292015807767876,1.715561792232125,0,0.0,100.0
none_38,none,interior,2,6,2,2.27151890437304,1.7360586956269608,0,0.0,100.0
none_38,none,interior,2,7,2,2.2904061554090824,1.717171444590918,0,0.0,100.0
none_38,none,interior,2,8,2,2.2517767267004016,1.7558008732995993,0,0.0,100.0
none_38,none,edge,2,9,2,2.345223878698075,1.662353721301925,0,0.0,100.0
none_38,none,edge,2,0,3,2.3814294294164187,1.6261481705835805,0,0.0,100.0
none_38,none,interior,2,1,3,2.265340895975731,1.74223670402427,0,0.0,100.0
none_38,none,interior,2,2,3,2.307903744576256,1.6996738554237445,0,0.0,100.0
none_38,none,interior,2,3,3,2.307135497734353,1.7004421022656473,0,0.0,100.0
none_38,none,interior,2,4,3,2.320728764864846,1.6868488351351543,0,0.0,100.0
none_38,none,interior,2,5,3,2.314666295783772,1.6929113042162285,0,0.0,100.0
none_38,none,interior,2,6,3,2.305337266604498,1.7022403333955023,0,0.0,100.0
none_38,none,interior,2,7,3,2.306072045403201,1.7015055545967996,0,0.0,100.0
none_38,none,interior,2,8,3,2.2788354561512008,1.7287421438487998,0,0.0,100.0
none_38,none,edge,2,9,3,2.37119125556828,1.6363863444317204,0,0.0,100.0
none_38,none,edge,2,0,4,2.369129386852257,1.6384482131477427,0,0.0,100.0
none_38,none,interior,2,1,4,2.250526227082231,1.7570513729177701,0,0.0,100.0
none_38,none,interior,2,2,4,2.31180267743553,1.6957749225644703,0,0.0,100.0
none_38,none,interior,2,3,4,2.3273813175504325,1.6801962824495675,0,0.0,100.0
none_38,none,interior,2,4,4,2.31661982638282,1.6909577736171804,0,0.0,100.0
none_38,none,interior,2,5,4,2.296073748068876,1.7115038519311245,0,0.0,100.0
none_38,none,interior,2,6,4,2.2739764543290812,1.7336011456709193,0,0.0,100.0
none_38,none,interior,2,7,4,2.305407447697119,1.7021701523028816,0,0.0,100.0
none_38,none,interior,2,8,4,2.2822609569869887,1.7253166430130116,0,0.0,100.0
none_38,none,edge,2,9,4,2.3624756165632617,1.6451019834367386,0,0.0,100.0
none_38,none,edge,2,0,5,2.3300249208283783,1.6775526791716215,0,0.0,100.0
none_38,none,interior,2,1,5,2.262823096951652,1.7447545030483484,0,0.0,100.0
none_38,none,interior,2,2,5,2.280429238182117,1.7271483618178838,0,0.0,100.0
none_38,none,interior,2,3,5,2.2768198904235017,1.7307577095764988,0,0.0,100.0
none_38,none,interior,2,4,5,2.3170511863511236,1.6905264136488771,0,0.0,100.0
none_38,none,interior,2,5,5,2.283380969594693,1.7241966304053074,0,0.0,100.0
none_38,none,interior,2,6,5,2.277327246032112,1.7302503539678886,0,0.0,100.0
none_38,none,interior,2,7,5,2.308429040286679,1.6991485597133211,0,0.0,100.0
none_38,none,interior,2,8,5,2.2765244901976,1.7310531098024005,0,0.0,100.0
none_38,none,edge,2,9,5,2.3875547620273574,1.620022837972643,0,0.0,100.0
none_38,none,edge,2,0,6,2.3637905741720067,1.6437870258279936,0,0.0,100.0
none_38,none,interior,2,1,6,2.248942739757148,1.7586348602428532,0,0.0,100.0
none_38,none,interior,2,2,6,2.2521995450119094,1.7553780549880913,0,0.0,100.0
none_38,none,interior,2,3,6,2.2732027963011863,1.7343748036988147,0,0.0,100.0
none_38,none,interior,2,4,6,2.2972027401604316,1.710374859839569,0,0.0,100.0
none_38,none,interior,2,5,6,2.281192310534452,1.7263852894655487,0,0.0,100.0
none_38,none,interior,2,6,6,2.2947016972941046,1.7128759027058957,0,0.0,100.0
none_38,none,interior,2,7,6,2.2993807041261975,1.7081968958738027,0,0.0,100.0
none_38,none,interior,2,8,6,2.3071966950007554,1.7003809049992449,0,0.0,100.0
none_38,none,edge,2,9,6,2.389264767926517,1.6183128320734832,0,0.0,100.0
none_38,none,edge,2,0,7,2.335741073882935,1.671836526117065,0,0.0,100.0
none_38,none,interior,2,1,7,2.2483988121158505,1.7591787878841507,0,0.0,100.0
none_38,none,interior,2,2,7,2.28023549221279,1.7273421077872109,0,0.0,100.0
none_38,none,interior,2,3,7,2.2877532806830927,1.7198243193169083,0,0.0,100.0
none_38,none,interior,2,4,7,2.2784250036289193,1.7291525963710812,0,0.0,100.0
none_38,none,interior,2,5,7,2.2975047389780165,1.7100728610219835,0,0.0,100.0
none_38,none,interior,2,6,7,2.2877531641359115,1.7198244358640888,0,0.0,100.0
none_38,none,interior,2,7,7,2.303709139382108,1.7038684606178924,0,0.0,100.0
none_38,none,interior,2,8,7,2.2437426345833242,1.7638349654166765,0,0.0,100.0
none_38,none,edge,2,9,7,2.3564111660863456,1.6511664339136551,0,0.0,100.0
none_38,none,edge,2,0,8,2.3343210688140728,1.6732565311859278,0,0.0,100.0
none_38,none,interior,2,1,8,2.223469254036385,1.7841083459636164,0,0.0,100.0
none_38,none,interior,2,2,8,2.251791619649813,1.755785980350188,0,0.0,100.0
none_38,none,interior,2,3,8,2.250896132389632,1.7566814676103686,0,0.0,100.0
none_38,none,interior,2,4,8,2.2784691842880713,1.7291084157119294,0,0.0,100.0
none_38,none,interior,2,5,8,2.267798201602813,1.7397793983971876,0,0.0,100.0
none_38,none,interior,2,6,8,2.276480205250649,1.7310973947493515,0,0.0,100.0
none_38,none,interior,2,7,8,2.274573338598643,1.7330042614013577,0,0.0,100.0
none_38,none,interior,2,8,8,2.22680470444086,1.7807728955591415,0,0.0,100.0
none_38,none,edge,2,9,8,2.271683644206602,1.7358939557933997,0,0.0,100.0
none_38,none,corner,2,0,9,2.5601981516020156,1.4473794483979845,0,0.0,100.0
none_38,none,edge,2,1,9,2.324654973769375,1.6829226262306245,0,0.0,100.0
none_38,none,edge,2,2,9,2.3632795351146845,1.6442980648853145,0,0.0,100.0
none_38,none,edge,2,3,9,2.3782385729285735,1.6293390270714267,0,0.0,100.0
none_38,none,edge,2,4,9,2.3369236249695797,1.6706539750304203,0,0.0,100.0
none_38,none,edge,2,5,9,2.388010773030715,1.6195668269692851,0,0.0,100.0
none_38,none,edge,2,6,9,2.3663881638101416,1.6411894361898587,0,0.0,100.0
none_38,none,edge,2,7,9,2.349569417446007,1.658008182553994,0,0.0,100.0
none_38,none,edge,2,8,9,2.2789319597152673,1.7286456402847348,0,0.0,100.0
none_38,none,corner,2,9,9,2.420466329493475,1.5871112705065236,0,0.0,100.0
none_39,none,corner,2,0,0,2.4589556933598953,1.5486219066401035,0,0.0,100.0
none_39,none,edge,2,1,0,2.3082314489095554,1.699346151090447,0,0.0,100.0
none_39,none,edge,2,2,0,2.3497007452353396,1.6578768547646605,0,0.0,100.0
none_39,none,edge,2,3,0,2.39071688058395,1.6168607194160496,0,0.0,100.0
none_39,none,edge,2,4,0,2.371589081893699,1.6359885181063012,0,0.0,100.0
none_39,none,edge,2,5,0,2.3688993528806463,1.638678247119354,0,0.0,100.0
none_39,none,edge,2,6,0,2.3511101314003033,1.6564674685996976,0,0.0,100.0
none_39,none,edge,2,7,0,2.3274013543609153,1.680176245639085,0,0.0,100.0
none_39,none,edge,2,8,0,2.3385303944036044,1.6690472055963965,0,0.0,100.0
none_39,none,corner,2,9,0,2.474379798097767,1.5331978019022339,0,0.0,100.0
none_39,none,edge,2,0,1,2.30645280495338,1.701124795046622,0,0.0,100.0
none_39,none,interior,2,1,1,2.2379125628561174,1.7696650371438838,0,0.0,100.0
none_39,none,interior,2,2,1,2.26723468339018,1.7403429166098203,0,0.0,100.0
none_39,none,interior,2,3,1,2.281213076056897,1.7263645239431038,0,0.0,100.0
none_39,none,interior,2,4,1,2.2894797982801367,1.718097801719864,0,0.0,100.0
none_39,none,interior,2,5,1,2.2691628936543355,1.7384147063456652,0,0.0,100.0
none_39,none,interior,2,6,1,2.2727999228588853,1.7347776771411147,0,0.0,100.0
none_39,none,interior,2,7,1,2.276382138565906,1.7311954614340943,0,0.0,100.0
none_39,none,interior,2,8,1,2.229923288170912,1.7776543118290895,0,0.0,100.0
none_39,none,edge,2,9,1,2.294309433915864,1.7132681660841373,0,0.0,100.0
none_39,none,edge,2,0,2,2.352014538509821,1.6555630614901795,0,0.0,100.0
none_39,none,interior,2,1,2,2.271396174637666,1.7361814253623349,0,0.0,100.0
none_39,none,interior,2,2,2,2.295127245781756,1.712450354218244,0,0.0,100.0
none_39,none,interior,2,3,2,2.3169949276351716,1.690582672364829,0,0.0,100.0
none_39,none,interior,2,4,2,2.2944013905807608,1.7131762094192402,0,0.0,100.0
none_39,none,interior,2,5,2,2.2891393133872926,1.7184382866127081,0,0.0,100.0
none_39,none,interior,2,6,2,2.2745773355489916,1.7330002644510094,0,0.0,100.0
none_39,none,interior,2,7,2,2.2610720610083934,1.746505538991607,0,0.0,100.0
none_39,none,interior,2,8,2,2.28152640037751,1.726051199622491,0,0.0,100.0
none_39,none,edge,2,9,2,2.326068894143359,1.681508705856641,0,0.0,100.0
none_39,none,edge,2,0,3,2.3370998926993183,1.6704777073006818,0,0.0,100.0
none_39,none,interior,2,1,3,2.2502514996778156,1.7573261003221854,0,0.0,100.0
none_39,none,interior,2,2,3,2.2976742110695825,1.7099033889304185,0,0.0,100.0
none_39,none,interior,2,3,3,2.2715458215065243,1.736031778493476,0,0.0,100.0
none_39,none,interior,2,4,3,2.2861511463676836,1.7214264536323172,0,0.0,100.0
none_39,none,interior,2,5,3,2.304350623158714,1.7032269768412869,0,0.0,100.0
none_39,none,interior,2,6,3,2.3275328176059307,1.68004478239407,0,0.0,100.0
none_39,none,interior,2,7,3,2.2784987453498973,1.7290788546501028,0,0.0,100.0
none_39,none,interior,2,8,3,2.2547599217535974,1.7528176782464036,0,0.0,100.0
none_39,none,edge,2,9,3,2.3664830762031097,1.6410945237968897,0,0.0,100.0
none_39,none,edge,2,0,4,2.3591801225041262,1.6483974774958736,0,0.0,100.0
none_39,none,interior,2,1,4,2.2841672589379174,1.7234103410620834,0,0.0,100.0
none_39,none,interior,2,2,4,2.3163223484047344,1.6912552515952655,0,0.0,100.0
none_39,none,interior,2,3,4,2.3066634568918114,1.7009141431081884,0,0.0,100.0
none_39,none,interior,2,4,4,2.2708286047983055,1.7367489952016955,0,0.0,100.0
none_39,none,interior,2,5,4,2.2839786621538996,1.7235989378461012,0,0.0,100.0
none_39,none,interior,2,6,4,2.3061603728338893,1.701417227166111,0,0.0,100.0
none_39,none,interior,2,7,4,2.3085703750982054,1.6990072249017953,0,0.0,100.0
none_39,none,interior,2,8,4,2.296392260134665,1.7111853398653352,0,0.0,100.0
none_39,none,edge,2,9,4,2.370785839824034,1.636791760175966,0,0.0,100.0
none_39,none,edge,2,0,5,2.3676143982241373,1.639963201775863,0,0.0,100.0
none_39,none,interior,2,1,5,2.2807586066116103,1.72681899338839,0,0.0,100.0
none_39,none,interior,2,2,5,2.3060637925383696,1.7015138074616312,0,0.0,100.0
none_39,none,interior,2,3,5,2.316651280497387,1.6909263195026136,0,0.0,100.0
none_39,none,interior,2,4,5,2.2987227018133916,1.7088548981866092,0,0.0,100.0
none_39,none,interior,2,5,5,2.269433725490885,1.7381438745091158,0,0.0,100.0
none_39,none,interior,2,6,5,2.313135950685293,1.6944416493147072,0,0.0,100.0
none_39,none,interior,2,7,5,2.284160527174117,1.7234170728258833,0,0.0,100.0
none_39,none,interior,2,8,5,2.2852832961658045,1.7222943038341956,0,0.0,100.0
none_39,none,edge,2,9,5,2.4074972821285265,1.6000803178714733,0,0.0,100.0
none_39,none,edge,2,0,6,2.4242189157139844,1.583358684286015,0,0.0,100.0
none_39,none,interior,2,1,6,2.314385056033499,1.6931925439665017,0,0.0,100.0
none_39,none,interior,2,2,6,2.3091277801915986,1.6984498198084017,0,0.0,100.0
none_39,none,interior,2,3,6,2.3260327072999223,1.6815448927000782,0,0.0,100.0
none_39,none,interior,2,4,6,2.285000143908245,1.7225774560917557,0,0.0,100.0
none_39,none,interior,2,5,6,2.2861537748038723,1.7214238251961285,0,0.0,100.0
none_39,none,interior,2,6,6,2.3082038894498615,1.699373710550139,0,0.0,100.0
none_39,none,interior,2,7,6,2.2934578483218235,1.714119751678177,0,0.0,100.0
none_39,none,interior,2,8,6,2.2742474042726806,1.73333019572732,0,0.0,100.0
none_39,none,edge,2,9,6,2.37511202768341,1.63246557231659,0,0.0,100.0
none_39,none,edge,2,0,7,2.3952099230193817,1.6123676769806181,0,0.0,100.0
none_39,none,interior,2,1,7,2.276798053747135,1.7307795462528657,0,0.0,100.0
none_39,none,interior,2,2,7,2.3150341439008453,1.6925434560991546,0,0.0,100.0
none_39,none,interior,2,3,7,2.2857794807282845,1.7217981192717158,0,0.0,100.0
none_39,none,interior,2,4,7,2.297788273354325,1.7097893266456754,0,0.0,100.0
none_39,none,interior,2,5,7,2.2658491634573865,1.7417284365426142,0,0.0,100.0
none_39,none,interior,2,6,7,2.282263629178697,1.7253139708213037,0,0.0,100.0
none_39,none,interior,2,7,7,2.31468607812806,1.6928915218719403,0,0.0,100.0
none_39,none,interior,2,8,7,2.254362326931294,1.7532152730687072,0,0.0,100.0
none_39,none,edge,2,9,7,2.3291540044416745,1.6784235955583253,0,0.0,100.0
none_39,none,edge,2,0,8,2.304642884918675,1.7029347150813265,0,0.0,100.0
none_39,none,interior,2,1,8,2.2335385155384926,1.7740390844615086,0,0.0,100.0
none_39,none,interior,2,2,8,2.2775669798260734,1.7300106201739274,0,0.0,100.0
none_39,none,interior,2,3,8,2.2726134895608348,1.7349641104391658,0,0.0,100.0
none_39,none,interior,2,4,8,2.2657944806698236,1.7417831193301774,0,0.0,100.0
none_39,none,interior,2,5,8,2.2461156441920913,1.7614619558079097,0,0.0,100.0
none_39,none,interior,2,6,8,2.2555386740740566,1.7520389259259441,0,0.0,100.0
none_39,none,interior,2,7,8,2.245628512338617,1.7619490876613844,0,0.0,100.0
none_39,none,interior,2,8,8,2.231438501222961,1.77613909877704,0,0.0,100.0
none_39,none,edge,2,9,8,2.3059696670594523,1.70160793294055,0,0.0,100.0
none_39,none,corner,2,0,9,2.449792349002129,1.55778525099787,0,0.0,100.0
none_39,none,edge,2,1,9,2.3160317405789916,1.6915458594210102,0,0.0,100.0
none_39,none,edge,2,2,9,2.3348589332999627,1.6727186667000375,0,0.0,100.0
none_39,none,edge,2,3,9,2.363565155622088,1.6440124443779123,0,0.0,100.0
none_39,none,edge,2,4,9,2.4002609011912925,1.6073166988087078,0,0.0,100.0
none_39,none,edge,2,5,9,2.4013301374982987,1.6062474625017007,0,0.0,100.0
none_39,none,edge,2,6,9,2.3561285534768657,1.651449046523134,0,0.0,100.0
none_39,none,edge,2,7,9,2.3400754714523755,1.6675021285476248,0,0.0,100.0
none_39,none,edge,2,8,9,2.304557939073806,1.7030196609261965,0,0.0,100.0
none_39,none,corner,2,9,9,2.445101756581394,1.5624758434186052,0,0.0,100.0
none_36,none,corner,3,0,0,2.5203346177731123,1.4872429822268873,0,0.0,100.0
none_36,none,edge,3,1,0,2.300949996393525,1.7066276036064756,0,0.0,100.0
none_36,none,edge,3,2,0,2.342813224979988,1.664764375020012,0,0.0,100.0
none_36,none,edge,3,3,0,2.3513883276002367,1.6561892723997633,0,0.0,100.0
none_36,none,edge,3,4,0,2.354234507630733,1.6533430923692674,0,0.0,100.0
none_36,none,edge,3,5,0,2.349158297001231,1.6584193029987697,0,0.0,100.0
none_36,none,edge,3,6,0,2.3862183588008845,1.6213592411991156,0,0.0,100.0
none_36,none,edge,3,7,0,2.4061827227711277,1.601394877228872,0,0.0,100.0
none_36,none,edge,3,8,0,2.347044458745241,1.6605331412547615,0,0.0,100.0
none_36,none,corner,3,9,0,2.5450946659717064,1.4624829340282925,0,0.0,100.0
none_36,none,edge,3,0,1,2.3021968505072623,1.7053807494927387,0,0.0,100.0
none_36,none,interior,3,1,1,2.2439927471304046,1.7635848528695963,0,0.0,100.0
none_36,none,interior,3,2,1,2.261337442334074,1.7462401576659268,0,0.0,100.0
none_36,none,interior,3,3,1,2.2528694917213867,1.7547081082786142,0,0.0,100.0
none_36,none,interior,3,4,1,2.2509778493405577,1.756599750659443,0,0.0,100.0
none_36,none,interior,3,5,1,2.250880325758851,1.7566972742411502,0,0.0,100.0
none_36,none,interior,3,6,1,2.303698097856567,1.7038795021434334,0,0.0,100.0
none_36,none,interior,3,7,1,2.2724469455354854,1.7351306544645153,0,0.0,100.0
none_36,none,interior,3,8,1,2.241125141455975,1.766452458544026,0,0.0,100.0
none_36,none,edge,3,9,1,2.321088201711404,1.6864893982885978,0,0.0,100.0
none_36,none,edge,3,0,2,2.3443184423762307,1.6632591576237696,0,0.0,100.0
none_36,none,interior,3,1,2,2.2699824268093254,1.7375951731906754,0,0.0,100.0
none_36,none,interior,3,2,2,2.312510676701411,1.695066923298589,0,0.0,100.0
none_36,none,interior,3,3,2,2.2883115458807612,1.7192660541192397,0,0.0,100.0
none_36,none,interior,3,4,2,2.2654972776151134,1.742080322384887,0,0.0,100.0
none_36,none,interior,3,5,2,2.2975225144991067,1.7100550855008942,0,0.0,100.0
none_36,none,interior,3,6,2,2.2746193180147687,1.7329582819852316,0,0.0,100.0
none_36,none,interior,3,7,2,2.2952864816035854,1.7122911183964156,0,0.0,100.0
none_36,none,interior,3,8,2,2.2607410587527568,1.746836541247244,0,0.0,100.0
none_36,none,edge,3,9,2,2.3557157203137287,1.6518618796862707,0,0.0,100.0
none_36,none,edge,3,0,3,2.384664800792277,1.6229127992077224,0,0.0,100.0
none_36,none,interior,3,1,3,2.2716937519296736,1.7358838480703274,0,0.0,100.0
none_36,none,interior,3,2,3,2.316093150197948,1.6914844498020525,0,0.0,100.0
none_36,none,interior,3,3,3,2.295981870664937,1.7115957293350632,0,0.0,100.0
none_36,none,interior,3,4,3,2.302023798182624,1.7055538018173761,0,0.0,100.0
none_36,none,interior,3,5,3,2.293287870658336,1.7142897293416643,0,0.0,100.0
none_36,none,interior,3,6,3,2.2681737343484247,1.7394038656515765,0,0.0,100.0
none_36,none,interior,3,7,3,2.2582481637971497,1.749329436202851,0,0.0,100.0
none_36,none,interior,3,8,3,2.2958832553465194,1.7116943446534811,0,0.0,100.0
none_36,none,edge,3,9,3,2.3573947834468396,1.6501828165531602,0,0.0,100.0
none_36,none,edge,3,0,4,2.3714564895724983,1.6361211104275017,0,0.0,100.0
none_36,none,interior,3,1,4,2.258202433827813,1.7493751661721877,0,0.0,100.0
none_36,none,interior,3,2,4,2.313751880152432,1.6938257198475684,0,0.0,100.0
none_36,none,interior,3,3,4,2.3074734563491304,1.7001041436508701,0,0.0,100.0
none_36,none,interior,3,4,4,2.3191582337104597,1.6884193662895406,0,0.0,100.0
none_36,none,interior,3,5,4,2.2996540717999507,1.70792352820005,0,0.0,100.0
none_36,none,interior,3,6,4,2.2973801351016743,1.7101974648983262,0,0.0,100.0
none_36,none,interior,3,7,4,2.29928774454537,1.7082898554546302,0,0.0,100.0
none_36,none,interior,3,8,4,2.282638140820682,1.7249394591793183,0,0.0,100.0
none_36,none,edge,3,9,4,2.3771956958271434,1.6303819041728569,0,0.0,100.0
none_36,none,edge,3,0,5,2.3816925053658378,1.6258850946341619,0,0.0,100.0
none_36,none,interior,3,1,5,2.2729710306681974,1.7346065693318033,0,0.0,100.0
none_36,none,interior,3,2,5,2.279352002117712,1.7282255978822887,0,0.0,100.0
none_36,none,interior,3,3,5,2.3258281929538955,1.681749407046105,0,0.0,100.0
none_36,none,interior,3,4,5,2.2770572435087617,1.7305203564912386,0,0.0,100.0
none_36,none,interior,3,5,5,2.3272065935643544,1.680371006435646,0,0.0,100.0
none_36,none,interior,3,6,5,2.306353560065889,1.7012240399341116,0,0.0,100.0
none_36,none,interior,3,7,5,2.313041874679329,1.6945357253206712,0,0.0,100.0
none_36,none,interior,3,8,5,2.3063942854975794,1.7011833145024207,0,0.0,100.0
none_36,none,edge,3,9,5,2.374975904638142,1.6326016953618583,0,0.0,100.0
none_36,none,edge,3,0,6,2.3836526159479403,1.6239249840520595,0,0.0,100.0
none_36,none,interior,3,1,6,2.2969642550989313,1.7106133449010694,0,0.0,100.0
none_36,none,interior,3,2,6,2.2880620129613183,1.7195155870386822,0,0.0,100.0
none_36,none,interior,3,3,6,2.3123496861463515,1.6952279138536486,0,0.0,100.0
none_36,none,interior,3,4,6,2.287233681609881,1.7203439183901197,0,0.0,100.0
none_36,none,interior,3,5,6,2.3110971788543817,1.6964804211456193,0,0.0,100.0
none_36,none,interior,3,6,6,2.293272683229958,1.7143049167700426,0,0.0,100.0
none_36,none,interior,3,7,6,2.300350758263025,1.7072268417369754,0,0.0,100.0
none_36,none,interior,3,8,6,2.274699269651952,1.7328783303480488,0,0.0,100.0
none_36,none,edge,3,9,6,2.3848807634441567,1.6226968365558438,0,0.0,100.0
none_36,none,edge,3,0,7,2.368287049793198,1.6392905502068025,0,0.0,100.0
none_36,none,interior,3,1,7,2.2656671352126145,1.7419104647873862,0,0.0,100.0
none_36,none,interior,3,2,7,2.2782418249686454,1.7293357750313554,0,0.0,100.0
none_36,none,interior,3,3,7,2.287935177153252,1.7196424228467482,0,0.0,100.0
none_36,none,interior,3,4,7,2.3051823980835557,1.702395201916445,0,0.0,100.0
none_36,none,interior,3,5,7,2.29074954823973,1.7168280517602705,0,0.0,100.0
none_36,none,interior,3,6,7,2.2820950474403814,1.7254825525596191,0,0.0,100.0
none_36,none,interior,3,7,7,2.278591062492221,1.728986537507779,0,0.0,100.0
none_36,none,interior,3,8,7,2.258281455004908,1.7492961449950932,0,0.0,100.0
none_36,none,edge,3,9,7,2.3333982680711634,1.674179331928837,0,0.0,100.0
none_36,none,edge,3,0,8,2.3393004552424506,1.6682771447575504,0,0.0,100.0
none_36,none,interior,3,1,8,2.239619511000135,1.7679580889998658,0,0.0,100.0
none_36,none,interior,3,2,8,2.2465811820219503,1.7609964179780508,0,0.0,100.0
none_36,none,interior,3,3,8,2.2526472363248526,1.754930363675148,0,0.0,100.0
none_36,none,interior,3,4,8,2.25426387458192,1.7533137254180806,0,0.0,100.0
none_36,none,interior,3,5,8,2.2672207933339656,1.7403568066660347,0,0.0,100.0
none_36,none,interior,3,6,8,2.2600567643753617,1.7475208356246388,0,0.0,100.0
none_36,none,interior,3,7,8,2.281701246708615,1.7258763532913854,0,0.0,100.0
none_36,none,interior,3,8,8,2.243296835576808,1.764280764423193,0,0.0,100.0
none_36,none,edge,3,9,8,2.319778448867047,1.6877991511329533,0,0.0,100.0
none_36,none,corner,3,0,9,2.5585430212599274,1.4490345787400707,0,0.0,100.0
none_36,none,edge,3,1,9,2.335075273126268,1.672502326873733,0,0.0,100.0
none_36,none,edge,3,2,9,2.3557593971683466,1.651818202831653,0,0.0,100.0
none_36,none,edge,3,3,9,2.3292201142707705,1.67835748572923,0,0.0,100.0
none_36,none,edge,3,4,9,2.3434734567405062,1.6641041432594934,0,0.0,100.0
none_36,none,edge,3,5,9,2.374773312775063,1.6328042872249366,0,0.0,100.0
none_36,none,edge,3,6,9,2.3455502574760754,1.6620273425239245,0,0.0,100.0
none_36,none,edge,3,7,9,2.359315850513492,1.6482617494865082,0,0.0,100.0
none_36,none,edge,3,8,9,2.2915246998377117,1.7160529001622897,0,0.0,100.0
none_36,none,corner,3,9,9,2.4716003977622383,1.535977202237761,0,0.0,100.0
none_37,none,corner,3,0,0,2.404865736562282,1.6027118634377175,0,0.0,100.0
none_37,none,edge,3,1,0,2.298242648419545,1.709334951580457,0,0.0,100.0
none_37,none,edge,3,2,0,2.344091687023352,1.663485912976648,0,0.0,100.0
none_37,none,edge,3,3,0,2.3900887442416003,1.6174888557583995,0,0.0,100.0
none_37,none,edge,3,4,0,2.3948320802749645,1.612745519725036,0,0.0,100.0
none_37,none,edge,3,5,0,2.370198160308492,1.6373794396915085,0,0.0,100.0
none_37,none,edge,3,6,0,2.377055367912474,1.6305222320875257,0,0.0,100.0
none_37,none,edge,3,7,0,2.364012886318807,1.6435647136811926,0,0.0,100.0
none_37,none,edge,3,8,0,2.2982512990021595,1.7093263009978423,0,0.0,100.0
none_37,none,corner,3,9,0,2.4380952150148114,1.5694823849851869,0,0.0,100.0
none_37,none,edge,3,0,1,2.3060693652668856,1.7015082347331159,0,0.0,100.0
none_37,none,interior,3,1,1,2.2485840000241635,1.758993599975838,0,0.0,100.0
none_37,none,interior,3,2,1,2.2548586507821065,1.7527189492178943,0,0.0,100.0
none_37,none,interior,3,3,1,2.2908483747576205,1.71672922524238,0,0.0,100.0
none_37,none,interior,3,4,1,2.2854840999792922,1.7220935000207085,0,0.0,100.0
none_37,none,interior,3,5,1,2.2905449399766513,1.7170326600233496,0,0.0,100.0
none_37,none,interior,3,6,1,2.3030819423834177,1.7044956576165828,0,0.0,100.0
none_37,none,interior,3,7,1,2.253294168954715,1.7542834310452857,0,0.0,100.0
none_37,none,interior,3,8,1,2.214654934745771,1.7929226652542307,0,0.0,100.0
none_37,none,edge,3,9,1,2.28181010482922,1.7257674951707822,0,0.0,100.0
none_37,none,edge,3,0,2,2.38344598007673,1.6241316199232696,0,0.0,100.0
none_37,none,interior,3,1,2,2.2803015850456756,1.727276014954325,0,0.0,100.0
none_37,none,interior,3,2,2,2.294851658633724,1.7127259413662765,0,0.0,100.0
none_37,none,interior,3,3,2,2.2832805311448614,1.7242970688551396,0,0.0,100.0
none_37,none,interior,3,4,2,2.2995087172074413,1.708068882792559,0,0.0,100.0
none_37,none,interior,3,5,2,2.297682283235725,1.7098953167642759,0,0.0,100.0
none_37,none,interior,3,6,2,2.2851106487902313,1.7224669512097694,0,0.0,100.0
none_37,none,interior,3,7,2,2.2682904136710436,1.7392871863289574,0,0.0,100.0
none_37,none,interior,3,8,2,2.25853252057965,1.7490450794203511,0,0.0,100.0
none_37,none,edge,3,9,2,2.342587417537757,1.6649901824622435,0,0.0,100.0
none_37,none,edge,3,0,3,2.3972075121570398,1.61037008784296,0,0.0,100.0
none_37,none,interior,3,1,3,2.2694274299369703,1.7381501700630304,0,0.0,100.0
none_37,none,interior,3,2,3,2.297106387012783,1.7104712129872177,0,0.0,100.0
none_37,none,interior,3,3,3,2.270809850328515,1.7367677496714853,0,0.0,100.0
none_37,none,interior,3,4,3,2.2955674298424147,1.7120101701575854,0,0.0,100.0
none_37,none,interior,3,5,3,2.3077637011765364,1.6998138988234641,0,0.0,100.0
