run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
none_3,none,1,1,6,2.2788619579317175,1.7287156420682832,0,0.0,110.6
none_3,none,1,2,6,2.2913908139338424,1.7161867860661582,0,0.0,110.6
none_3,none,1,3,6,2.3007095825433717,1.7068680174566289,0,0.0,110.6
none_3,none,1,4,6,2.3219696048586886,1.685607995141311,0,0.0,110.6
none_3,none,1,5,6,2.3117051287655928,1.695872471234408,0,0.0,110.6
none_3,none,1,6,6,2.295118367224126,1.7124592327758743,0,0.0,110.6
none_3,none,1,7,6,2.284979146367514,1.722598453632487,0,0.0,110.6
none_3,none,1,8,6,2.2553613831309165,1.7522162168690847,0,0.0,110.6
none_3,none,1,9,6,2.382451900062791,1.6251256999372086,0,0.0,110.6
none_3,none,1,0,7,2.392340325217522,1.6152372747824781,0,0.0,110.6
none_3,none,1,1,7,2.277999061580808,1.7295785384191924,0,0.0,110.6
none_3,none,1,2,7,2.3049377501466397,1.7026398498533601,0,0.0,110.6
none_3,none,1,3,7,2.2957877634089834,1.7117898365910171,0,0.0,110.6
none_3,none,1,4,7,2.334048468969854,1.6735291310301457,0,0.0,110.6
none_3,none,1,5,7,2.2893082354105645,1.718269364589436,0,0.0,110.6
none_3,none,1,6,7,2.272453688584157,1.7351239114158439,0,0.0,110.6
none_3,none,1,7,7,2.2751783818215014,1.7323992181784988,0,0.0,110.6
none_3,none,1,8,7,2.2910276818021478,1.7165499181978532,0,0.0,110.6
none_3,none,1,9,7,2.348013064417069,1.6595645355829314,0,0.0,110.6
none_3,none,1,0,8,2.3338387234187756,1.6737388765812262,0,0.0,110.6
none_3,none,1,1,8,2.2581599799467873,1.7494176200532139,0,0.0,110.6
none_3,none,1,2,8,2.299412687415232,1.7081649125847682,0,0.0,110.6
none_3,none,1,3,8,2.30989319044557,1.6976844095544306,0,0.0,110.6
none_3,none,1,4,8,2.2778429850901873,1.7297346149098136,0,0.0,110.6
none_3,none,1,5,8,2.2824113588336483,1.7251662411663526,0,0.0,110.6
none_3,none,1,6,8,2.279754022283278,1.7278235777167223,0,0.0,110.6
none_3,none,1,7,8,2.2642549862806156,1.7433226137193853,0,0.0,110.6
none_3,none,1,8,8,2.256343368936883,1.7512342310631182,0,0.0,110.6
none_3,none,1,9,8,2.3410269668738026,1.6665506331261983,0,0.0,110.6
none_3,none,1,0,9,2.474332456952888,1.533245143047109,0,0.0,110.6
none_3,none,1,1,9,2.3267223800221433,1.6808552199778584,0,0.0,110.6
none_3,none,1,2,9,2.383467551446672,1.6241100485533275,0,0.0,110.6
none_3,none,1,3,9,2.388521580830346,1.619056019169654,0,0.0,110.6
none_3,none,1,4,9,2.3809655345964416,1.6266120654035587,0,0.0,110.6
none_3,none,1,5,9,2.3703473599648555,1.6372302400351444,0,0.0,110.6
none_3,none,1,6,9,2.38070083263486,1.6268767673651396,0,0.0,110.6
none_3,none,1,7,9,2.3882277923799755,1.6193498076200243,0,0.0,110.6
none_3,none,1,8,9,2.3466018058858746,1.6609757941141257,0,0.0,110.6
none_3,none,1,9,9,2.555286635935677,1.4522909640643225,0,0.0,110.6
none_2,none,1,0,0,2.4695969439130048,1.5379806560869953,0,0.0,110.6
none_2,none,1,1,0,2.31664888535008,1.6909287146499208,0,0.0,110.6
none_2,none,1,2,0,2.371114078454229,1.636463521545771,0,0.0,110.6
none_2,none,1,3,0,2.342764557941003,1.6648130420589973,0,0.0,110.6
none_2,none,1,4,0,2.363105836589006,1.6444717634109935,0,0.0,110.6
none_2,none,1,5,0,2.3374733053170456,1.670104294682955,0,0.0,110.6
none_2,none,1,6,0,2.3889136968894635,1.618663903110537,0,0.0,110.6
none_2,none,1,7,0,2.3658887751995445,1.6416888248004557,0,0.0,110.6
none_2,none,1,8,0,2.3053538619024025,1.7022237380976004,0,0.0,110.6
none_2,none,1,9,0,2.4544165758146317,1.553161024185367,0,0.0,110.6
none_2,none,1,0,1,2.339899317435449,1.667678282564552,0,0.0,110.6
none_2,none,1,1,1,2.2367381260505117,1.7708394739494895,0,0.0,110.6
none_2,none,1,2,1,2.2643765632363344,1.7432010367636666,0,0.0,110.6
none_2,none,1,3,1,2.293695051494449,1.7138825485055516,0,0.0,110.6
none_2,none,1,4,1,2.260921322576699,1.7466562774233019,0,0.0,110.6
none_2,none,1,5,1,2.2804903750689003,1.7270872249311,0,0.0,110.6
none_2,none,1,6,1,2.295421772319925,1.712155827680076,0,0.0,110.6
none_2,none,1,7,1,2.2997271593249486,1.7078504406750517,0,0.0,110.6
none_2,none,1,8,1,2.2333758441892426,1.7742017558107583,0,0.0,110.6
none_2,none,1,9,1,2.3029606649293335,1.7046169350706695,0,0.0,110.6
