run_id,strategy,calendar_interval,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
calendar_97,calendar,14,3,3.298402189871566,0.7091754101284342,5,33610.014264676916,100.0
calendar_98,calendar,14,3,3.3722663582171397,0.6353112417828595,5,33864.662386046686,100.0
calendar_99,calendar,14,3,3.360325319134444,0.6472522808655561,5,33627.71284042176,100.0
calendar_102,calendar,14,1,3.397838436098045,0.6097391639019553,5,14693.515308294134,100.0
calendar_103,calendar,14,1,3.3776579034092813,0.6299196965907217,5,14632.973710227843,100.0
calendar_100,calendar,14,1,3.28087549322797,0.7267021067720315,5,14342.62647968391,100.0
calendar_101,calendar,14,1,3.256730976395981,0.7508466236040162,5,14270.192929187942,100.0
calendar_102,calendar,14,2,3.297128235042144,0.7104493649578555,5,24084.900013420563,100.0
calendar_103,calendar,14,2,3.3298377193640123,0.6777398806359871,5,24122.48686831988,100.0
calendar_100,calendar,14,2,3.3548079121346923,0.6527696878653089,5,23907.050216087984,100.0
calendar_101,calendar,14,2,3.3138832117080654,0.693694388291935,5,23711.842564312137,100.0
calendar_102,calendar,14,3,3.3114494529312686,0.6961281470687318,5,33519.248372214366,100.0
calendar_103,calendar,14,3,3.3411871398338873,0.6663904601661134,5,33646.04828782154,100.0
calendar_100,calendar,14,3,3.3710970738896013,0.6364805261103994,5,33520.34143775679,100.0
calendar_101,calendar,14,3,3.3877044693085487,0.6198731306914508,5,33374.95597223778,100.0
calendar_106,calendar,14,1,3.323838912742443,0.6837386872575576,5,14471.516738227328,100.0
calendar_107,calendar,14,1,3.2697056330864345,0.7378719669135668,5,14309.116899259303,100.0
calendar_104,calendar,14,1,3.316319936052074,0.6912576639479263,5,14448.959808156222,100.0
calendar_105,calendar,14,1,3.45451389741742,0.5530637025825788,5,14863.54169225226,100.0
calendar_106,calendar,14,2,3.2563878116029286,0.7511897883970718,5,23740.680173036115,100.0
calendar_107,calendar,14,2,3.3027508457486334,0.7048267542513669,5,23717.369436505203,100.0
calendar_104,calendar,14,2,3.347275382321157,0.6603022176788444,5,23990.785955119693,100.0
calendar_105,calendar,14,2,3.2009696787146322,0.8066079212853682,5,23966.450728396158,100.0
calendar_106,calendar,14,3,3.370284667140252,0.6372929328597465,5,33351.53417445687,100.0
calendar_107,calendar,14,3,3.2542802610726347,0.7532973389273654,5,32980.21021972311,100.0
calendar_104,calendar,14,3,3.2522713879093494,0.7553062120906503,5,33247.60011884774,100.0
calendar_105,calendar,14,3,3.3459785263197364,0.6615990736802628,5,33504.386307355366,100.0
calendar_110,calendar,14,1,3.276640519920053,0.7309370800799476,5,14329.921559760158,100.0
calendar_111,calendar,14,1,3.3459856690407106,0.661591930959288,5,14537.957007122131,100.0
calendar_108,calendar,14,1,3.3509898912995686,0.656587708700431,5,14552.969673898706,100.0
calendar_109,calendar,14,1,3.3029463591020334,0.7046312408979692,5,14408.8390773061,100.0
calendar_110,calendar,14,2,3.256669585532797,0.7509080144672027,5,23599.93031635855,100.0
calendar_111,calendar,14,2,3.4044699726594296,0.60310762734057,5,24251.36692510042,100.0
calendar_108,calendar,14,2,3.239335415924892,0.7682421840751079,5,23770.97592167338,100.0
calendar_109,calendar,14,2,3.290990900156676,0.7165866998433245,5,23781.81177777613,100.0
calendar_110,calendar,14,3,3.252441435427636,0.7551361645723635,5,32857.254622641456,100.0
calendar_111,calendar,14,3,3.3874137009557774,0.6201638990442218,5,33913.608027967755,100.0
calendar_108,calendar,14,3,3.46839255733432,0.5391850426656811,5,33676.15359367634,100.0
calendar_109,calendar,14,3,3.2642492790540376,0.7433283209459631,5,33074.55961493824,100.0
calendar_112,calendar,14,1,3.2520518316200397,0.7555257683799613,5,14256.155494860119,100.0
calendar_113,calendar,14,1,3.3395800066422696,0.6679975933577293,5,14518.740019926809,100.0
calendar_114,calendar,14,1,3.3603926828503456,0.647184917149655,5,14581.178048551037,100.0
calendar_115,calendar,14,1,3.3597202145887652,0.6478573854112348,5,14579.160643766296,100.0
calendar_112,calendar,14,2,3.3056886136751213,0.7018889863248797,5,23673.221335885482,100.0
calendar_113,calendar,14,2,3.3797378035773433,0.627839796422657,5,24157.95343065884,100.0
calendar_114,calendar,14,2,3.2742158804955612,0.7333617195044408,5,23903.82569003772,100.0
calendar_115,calendar,14,2,3.3050324897385726,0.7025451102614285,5,23994.258112982014,100.0
calendar_112,calendar,14,3,3.276197269553624,0.7313803304463744,5,33001.81314454635,100.0
calendar_113,calendar,14,3,3.349768919900796,0.6578086800992056,5,33707.26019036122,100.0
calendar_114,calendar,14,3,3.2255812930394034,0.7819963069605959,5,33080.56956915593,100.0
calendar_115,calendar,14,3,3.3943966960762,0.6131809039237982,5,33677.44820121062,100.0
calendar_118,calendar,14,1,3.282925535025257,0.7246520649747431,5,14348.776605075771,100.0
calendar_119,calendar,14,1,3.28612277642074,0.7214548235792598,5,14358.368329262219,100.0
calendar_116,calendar,14,1,3.2785239706105007,0.7290536293894992,5,14335.571911831503,100.0
calendar_117,calendar,14,1,3.2651868605599557,0.7423907394400443,5,14295.560581679867,100.0
calendar_118,calendar,14,2,3.3100908430903893,0.6974867569096119,5,23779.04913434694,100.0
calendar_119,calendar,14,2,3.2616763723197684,0.7459012276802304,5,23643.397446221526,100.0
calendar_116,calendar,14,2,3.2945157995111267,0.713061800488873,5,23719.119310364884,100.0
calendar_117,calendar,14,2,3.391979241610155,0.6155983583898457,5,23971.49830651033,100.0
calendar_118,calendar,14,3,3.3040960039347302,0.7034815960652692,5,33191.33714615113,100.0
calendar_119,calendar,14,3,3.38256250224582,0.6250150977541812,5,33291.08495295899,100.0
calendar_116,calendar,14,3,3.3119178603531965,0.6956597396468043,5,33154.87289142447,100.0
calendar_117,calendar,14,3,3.336294164042087,0.6712834359579125,5,33480.380798636594,100.0
calendar_122,calendar,21,1,2.940144086385027,1.067433513614974,3,13520.43225915508,100.0
calendar_123,calendar,21,1,2.945822028547748,1.0617555714522526,3,13537.466085643244,100.0
calendar_120,calendar,21,1,2.9634935384549217,1.0440840615450788,3,13590.480615364766,100.0
calendar_121,calendar,21,1,2.9275682790622564,1.080009320937744,3,13482.70483718677,100.0
calendar_122,calendar,21,2,2.9876478915373927,1.019929708462606,3,22183.37593376726,100.0
calendar_123,calendar,21,2,3.0901891848709853,0.9173884151290141,3,22508.0336402562,100.0
calendar_120,calendar,21,2,3.032279243873511,0.9752983561264893,3,22387.3183469853,100.0
calendar_121,calendar,21,2,2.9481034888332984,1.0594741111667023,3,22027.015303686665,100.0
calendar_122,calendar,21,3,3.0876749040497438,0.9199026959502562,3,31146.400645916492,100.0
calendar_123,calendar,21,3,3.005604167268658,1.001973432731342,3,31224.846142062175,100.0
calendar_120,calendar,21,3,3.0288707251292015,0.9787068748707982,3,31173.930522372902,100.0
calendar_121,calendar,21,3,2.9567453379438304,1.0508322620561699,3,30597.251317518156,100.0
calendar_126,calendar,21,1,2.9965132101825662,1.011064389817434,3,13689.539630547699,100.0
calendar_127,calendar,21,1,3.07153083649119,0.9360467635088108,3,13914.59250947357,100.0
calendar_124,calendar,21,1,3.0355064395682656,0.9720711604317346,3,13806.519318704797,100.0
calendar_125,calendar,21,1,2.94760801768837,1.0599695823116302,3,13542.824053065111,100.0
calendar_126,calendar,21,2,3.147010359783929,0.8605672402160721,3,22830.570709899486,100.0
calendar_127,calendar,21,2,3.175704012931198,0.8318735870688011,3,23141.704548267164,100.0
calendar_124,calendar,21,2,2.9985596395363205,1.0090179604636793,3,22502.198237313758,100.0
calendar_125,calendar,21,2,3.128032761469482,0.8795448385305182,3,22626.922337473556,100.0
calendar_126,calendar,21,3,2.9574319955262784,1.0501456044737225,3,31402.866696478322,100.0
calendar_127,calendar,21,3,2.8679256430202806,1.1396519569797203,3,31445.481477328005,100.0
calendar_124,calendar,21,3,3.1928674887597572,0.8147101112402441,3,31780.800703593028,100.0
calendar_125,calendar,21,3,2.981767057571507,1.0258105424284922,3,31272.22351018808,100.0
calendar_128,calendar,21,1,2.9278882218013047,1.0796893781986965,3,13483.664665403914,100.0
calendar_129,calendar,21,1,3.022995782723023,0.9845818172769768,3,13768.98734816907,100.0
calendar_130,calendar,21,1,2.9088338573090446,1.0987437426909559,3,13426.501571927134,100.0
calendar_131,calendar,21,1,3.0016594343071366,1.0059181656928633,3,13704.97830292141,100.0
calendar_128,calendar,21,2,3.1183691871545243,0.8892084128454758,3,22538.772226867484,100.0
calendar_129,calendar,21,2,2.98583187310479,1.021745726895209,3,22426.48296748344,100.0
calendar_130,calendar,21,2,2.8984974069355247,1.1090801930644756,3,21821.99379273371,100.0
calendar_131,calendar,21,2,2.960937876751858,1.0466397232481426,3,22287.791933176984,100.0
calendar_128,calendar,21,3,2.8764122795750557,1.1311653204249432,3,30868.009065592654,100.0
calendar_129,calendar,21,3,2.9486182729620203,1.0589593270379798,3,30972.3377863695,100.0
calendar_130,calendar,21,3,2.867664300885195,1.1399132991148055,3,30124.986695389292,100.0
calendar_131,calendar,21,3,3.0043699738688674,1.0032076261311313,3,31000.901854783588,100.0
calendar_134,calendar,21,1,2.911657879514016,1.0959197204859843,3,13434.973638542047,100.0
calendar_135,calendar,21,1,2.9786656031910907,1.0289119968089095,3,13635.996809573273,100.0
calendar_132,calendar,21,1,2.9930299157033553,1.0145476842966457,3,13679.089747110065,100.0
calendar_133,calendar,21,1,3.139981362552439,0.8675962374475614,3,14119.944087657317,100.0
calendar_134,calendar,21,2,3.0144375440340996,0.993140055965901,3,22178.28627064435,100.0
calendar_135,calendar,21,2,2.98449489282477,1.0230827071752295,3,22289.481488047582,100.0
calendar_132,calendar,21,2,2.97052516858109,1.0370524314189096,3,22290.665252853334,100.0
calendar_133,calendar,21,2,3.0608377313976685,0.9467398686023322,3,23002.457281850322,100.0
calendar_134,calendar,21,3,2.9430413738094257,1.064536226190573,3,30707.410392072627,100.0
calendar_135,calendar,21,3,2.8162661514067,1.1913114485933016,3,30438.279942267684,100.0
calendar_132,calendar,21,3,2.8958364663370775,1.1117411336629237,3,30678.174651864567,100.0
calendar_133,calendar,21,3,2.984499502228647,1.0230780977713523,3,31655.955788536263,100.0
calendar_138,calendar,21,1,2.9777818939845098,1.0297957060154899,3,13633.34568195353,100.0
calendar_139,calendar,21,1,3.03046754364966,0.9771100563503405,3,13791.40263094898,100.0
calendar_136,calendar,21,1,3.1171357433763456,0.8904418566236548,3,14051.407230129036,100.0
calendar_137,calendar,21,1,2.952941221172834,1.0546363788271658,3,13558.823663518502,100.0
calendar_138,calendar,21,2,3.009051063770319,0.9985265362296789,3,22360.498873264485,100.0
calendar_139,calendar,21,2,3.09555500637625,0.9120225936237517,3,22778.06765007773,100.0
calendar_136,calendar,21,2,3.026950447471782,0.9806271525282179,3,22832.258572544382,100.0
calendar_137,calendar,21,2,2.930502063920685,1.0770755360793143,3,22050.329855280557,100.0
calendar_138,calendar,21,3,3.026948055617061,0.9806295443829381,3,31141.34304011567,100.0
calendar_139,calendar,21,3,2.9557881696570223,1.0517894303429784,3,31345.432159048796,100.0
calendar_136,calendar,21,3,2.990950312991235,1.0166272870087638,3,31505.109511518087,100.0
calendar_137,calendar,21,3,2.9256852936063824,1.081892306393618,3,30527.385736099706,100.0
calendar_142,calendar,21,1,2.914128223876363,1.0934493761236372,3,13442.38467162909,100.0
calendar_143,calendar,21,1,3.1128935370632105,0.8946840629367898,3,14038.680611189631,100.0
calendar_140,calendar,21,1,3.061885217253583,0.9456923827464178,3,13885.655651760748,100.0
calendar_141,calendar,21,1,2.888715069017252,1.1188625309827485,3,13366.145207051755,100.0
calendar_142,calendar,21,2,2.9009620026817595,1.1066155973182403,3,21845.270679674366,100.0
calendar_143,calendar,21,2,3.019464361506647,0.9881132384933529,3,22797.073695709572,100.0
calendar_140,calendar,21,2,2.873903817748133,1.1336737822518665,3,22207.36710500515,100.0
calendar_141,calendar,21,2,2.920277498011505,1.0873001019884954,3,21826.97770108627,100.0
calendar_142,calendar,21,3,2.9420356280260713,1.0655419719739287,3,30371.37756375258,100.0
calendar_143,calendar,21,3,3.025008064345986,0.9825695356540137,3,31572.09788874753,100.0
calendar_140,calendar,21,3,2.9710582161197654,1.0365193838802333,3,30820.541753364443,100.0
calendar_141,calendar,21,3,2.9625104363217223,1.0450671636782767,3,30414.509010051435,100.0
calendar_144,calendar,21,1,3.0322169807212993,0.9753606192787005,3,13796.650942163898,100.0
calendar_145,calendar,21,1,2.8470050271705003,1.160572572829501,3,13241.015081511501,100.0
calendar_146,calendar,21,1,2.9491243152290236,1.0584532847709762,3,13547.372945687071,100.0
calendar_147,calendar,21,1,2.996586143797785,1.0109914562022144,3,13689.758431393355,100.0
calendar_144,calendar,21,2,2.9924529417181684,1.0151246582818327,3,22474.009767318406,100.0
calendar_145,calendar,21,2,3.0980426901394553,0.9095349098605446,3,22235.143151929868,100.0
calendar_146,calendar,21,2,2.9628095100308287,1.0447680899691723,3,22135.801475779557,100.0
calendar_147,calendar,21,2,3.096793561011978,0.9107840389880224,3,22680.139114429287,100.0
calendar_144,calendar,21,3,2.981026856168203,1.0265507438317971,3,31117.090335823013,100.0
calendar_145,calendar,21,3,2.973643179504337,1.0339344204956635,3,30856.07269044288,100.0
calendar_146,calendar,21,3,3.036224887322286,0.9713527126777127,3,30944.476137746416,100.0
calendar_147,calendar,21,3,2.960409029933696,1.0471685700663036,3,31261.366204230373,100.0
calendar_150,calendar,21,1,2.9079703223057836,1.0996072776942165,3,13423.91096691735,100.0
calendar_151,calendar,21,1,2.9925480581231074,1.0150295418768922,3,13677.644174369323,100.0
calendar_148,calendar,21,1,2.9412406406132527,1.0663369593867456,3,13523.721921839759,100.0
calendar_149,calendar,21,1,2.992611250854999,1.0149663491450016,3,13677.833752564997,100.0
calendar_150,calendar,21,2,2.931166862733601,1.076410737266398,3,21917.411555118153,100.0
calendar_151,calendar,21,2,3.05763368999334,0.9499439100066581,3,22550.54524434934,100.0
calendar_148,calendar,21,2,2.8806137454751513,1.1269638545248493,3,21865.563158265213,100.0
calendar_149,calendar,21,2,2.991814562095036,1.0157630379049638,3,22353.277438850106,100.0
calendar_150,calendar,21,3,3.0464995436718603,0.9610780563281409,3,30756.910186133733,100.0
calendar_151,calendar,21,3,2.8683898166288957,1.139187783371103,3,30855.714694236027,100.0
calendar_148,calendar,21,3,3.2426096236166875,0.7649679763833135,3,31293.392029115275,100.0
calendar_149,calendar,21,3,3.0320966260740243,0.975480973925975,3,31149.56731707218,100.0
calendar_154,calendar,21,1,2.8555663918406795,1.1520112081593203,3,13266.699175522039,100.0
calendar_155,calendar,21,1,2.9815581943570626,1.0260194056429377,3,13644.674583071188,100.0
calendar_152,calendar,21,1,2.8715286533240563,1.1360489466759434,3,13314.585959972168,100.0
calendar_153,calendar,21,1,2.945822042129133,1.0617555578708684,3,13537.466126387399,100.0
calendar_154,calendar,21,2,3.042365083928259,0.9652125160717405,3,22093.794427306817,100.0
calendar_155,calendar,21,2,3.1129118811007306,0.8946657188992696,3,22683.41022637338,100.0
calendar_152,calendar,21,2,2.920734685049751,1.0868429149502488,3,21776.79001512142,100.0
calendar_153,calendar,21,2,3.033011240022478,0.9745663599775216,3,22336.499846454833,100.0
calendar_154,calendar,21,3,3.106285215536606,0.9012923844633932,3,31112.650073916637,100.0
calendar_155,calendar,21,3,3.0205273400397785,0.9870502599602199,3,31444.992246492715,100.0
calendar_152,calendar,21,3,2.9257476313414004,1.0818299686585997,3,30254.032909145622,100.0
calendar_153,calendar,21,3,3.0632300568732855,0.9443475431267138,3,31226.19001707469,100.0
calendar_158,calendar,21,1,3.071964622324517,0.9356129776754826,3,13915.89386697355,100.0
calendar_159,calendar,21,1,3.0246584090231963,0.9829191909768029,3,13773.975227069588,100.0
calendar_156,calendar,21,1,2.9506099381064956,1.0569676618935033,3,13551.829814319486,100.0
calendar_157,calendar,21,1,2.9890684744183056,1.0185091255816934,3,13667.205423254916,100.0
calendar_158,calendar,21,2,2.858717120956713,1.1488604790432875,3,22192.04522984369,100.0
calendar_159,calendar,21,2,2.991341889785511,1.0162357102144888,3,22448.00089642612,100.0
calendar_156,calendar,21,2,3.0093427822118786,0.9982348177881205,3,22279.858160955122,100.0
calendar_157,calendar,21,2,3.0198153105070054,0.9877622894929932,3,22426.65135477593,100.0
calendar_158,calendar,21,3,2.9047932186413723,1.102784381358629,3,30606.424885767807,100.0
calendar_159,calendar,21,3,2.8616109386630484,1.145966661336952,3,30732.833712415268,100.0
calendar_156,calendar,21,3,2.918909369446476,1.0886682305535242,3,30736.586269294552,100.0
calendar_157,calendar,21,3,2.9410515741172207,1.0665260258827791,3,30949.806077127592,100.0
calendar_160,calendar,28,1,2.8058391785120342,1.2017384214879654,2,13217.517535536103,100.0
calendar_161,calendar,28,1,2.772635270231436,1.234942329768563,2,13117.905810694308,100.0
calendar_162,calendar,28,1,2.80414291936371,1.2034346806362894,2,13212.428758091131,100.0
calendar_163,calendar,28,1,2.713702150050384,1.2938754499496161,2,12941.106450151154,100.0
calendar_160,calendar,28,2,2.8315555058460893,1.1760220941539108,2,21512.184053074372,100.0
calendar_161,calendar,28,2,2.7612473807882236,1.246330219211776,2,21201.64795305898,100.0
calendar_162,calendar,28,2,2.7587589281295535,1.2488186718704468,2,21288.705542479795,100.0
calendar_163,calendar,28,2,2.7266904106562846,1.2808871893437148,2,20921.177682120007,100.0
calendar_160,calendar,28,3,2.7044446325752416,1.3031329674247585,2,29425.517950800095,100.0
calendar_161,calendar,28,3,2.7717942187356694,1.2357833812643306,2,29317.03060926599,100.0
calendar_162,calendar,28,3,2.7633936982960914,1.2441839017039078,2,29378.88663736807,100.0
calendar_163,calendar,28,3,2.7126110503454424,1.2949665496545575,2,28859.010833156335,100.0
calendar_166,calendar,28,1,2.723930388991119,1.2836472110088815,2,12971.791166973358,100.0
calendar_167,calendar,28,1,2.74411947563116,1.2634581243688383,2,13032.358426893481,100.0
calendar_164,calendar,28,1,2.699081744355345,1.308495855644654,2,12897.245233066034,100.0
calendar_165,calendar,28,1,2.849134037731902,1.1584435622680986,2,13347.402113195705,100.0
calendar_166,calendar,28,2,2.972155598164244,1.0354220018357558,2,21688.25796146609,100.0
calendar_167,calendar,28,2,2.749351865188545,1.2582257348114554,2,21080.414022459117,100.0
calendar_164,calendar,28,2,2.7832873140461243,1.2242902859538756,2,21047.107175204408,100.0
calendar_165,calendar,28,2,2.8462270756957015,1.1613505243042987,2,21686.08334028281,100.0
calendar_166,calendar,28,3,2.763275907078297,1.2443016929217028,2,29778.08568270098,100.0
calendar_167,calendar,28,3,2.687890054710174,1.3196875452898258,2,28944.08418658964,100.0
calendar_164,calendar,28,3,2.7474088174979965,1.2601687825020025,2,29089.333627698397,100.0
calendar_165,calendar,28,3,2.6706861457320077,1.3368914542679924,2,29498.141777478835,100.0
calendar_170,calendar,28,1,2.7412844196094492,1.2662931803905506,2,13023.853258828347,100.0
calendar_171,calendar,28,1,2.823047268723998,1.1845303312760018,2,13269.141806171994,100.0
calendar_168,calendar,28,1,2.739762558120801,1.2678150418791991,2,13019.287674362402,100.0
calendar_169,calendar,28,1,2.807854085851438,1.1997235141485612,2,13223.562257554313,100.0
calendar_170,calendar,28,2,2.8057247900569626,1.2018528099430361,2,21241.027628999233,100.0
calendar_171,calendar,28,2,2.7251664932366904,1.2824111067633093,2,21244.641285882066,100.0
calendar_168,calendar,28,2,2.8466485175690805,1.16092908243092,2,21359.233227069642,100.0
calendar_169,calendar,28,2,2.8415860665270567,1.1659915334729434,2,21548.320457135484,100.0
calendar_170,calendar,28,3,2.7785302707204624,1.2290473292795363,2,29376.61844116062,100.0
calendar_171,calendar,28,3,2.7828859620594204,1.2246916379405797,2,29393.299172060328,100.0
calendar_168,calendar,28,3,2.885469446186796,1.1221081538132032,2,29815.64156563003,100.0
calendar_169,calendar,28,3,2.7113930818539798,1.2961845181460196,2,29482.499702697423,100.0
calendar_174,calendar,28,1,2.6667095194907287,1.3408680805092712,2,12800.128558472186,100.0
calendar_175,calendar,28,1,2.7655792335706546,1.2419983664293448,2,13096.737700711963,100.0
calendar_172,calendar,28,1,2.719658217620668,1.2879193823793313,2,12958.974652862005,100.0
calendar_173,calendar,28,1,2.68453665530763,1.3230409446923708,2,12853.60996592289,100.0
calendar_174,calendar,28,2,2.846930885976352,1.1606467140236476,2,21140.921216401242,100.0
calendar_175,calendar,28,2,2.8194405868315857,1.1881370131684137,2,21355.05946120672,100.0
calendar_172,calendar,28,2,2.7458364162404125,1.2617411837595875,2,20996.48390158324,100.0
calendar_173,calendar,28,2,2.7173463783840557,1.2902312216159433,2,20805.649101075054,100.0
calendar_174,calendar,28,3,2.788106361925121,1.2194712380748791,2,29305.240302176608,100.0
calendar_175,calendar,28,3,2.797177332486532,1.2104002675134677,2,29546.59145866632,100.0
calendar_172,calendar,28,3,2.743439918306129,1.2641376816938699,2,29026.803656501626,100.0
calendar_173,calendar,28,3,2.757206333833067,1.2503712661669328,2,28877.268102574257,100.0
calendar_176,calendar,28,1,2.7979835124329036,1.2095940875670959,2,13193.950537298711,100.0
calendar_177,calendar,28,1,2.888141676562749,1.1194359234372508,2,13464.425029688247,100.0
calendar_178,calendar,28,1,2.8677061475979055,1.139871452402094,2,13403.118442793717,100.0
calendar_179,calendar,28,1,2.7774877165012275,1.230089883498773,2,13132.463149503683,100.0
calendar_176,calendar,28,2,2.721770277125523,1.2858073228744764,2,21159.26136867528,100.0
calendar_177,calendar,28,2,2.8670704821407775,1.1405071178592219,2,21865.63647611058,100.0
calendar_178,calendar,28,2,2.7792688450229797,1.22830875497702,2,21540.924977862654,100.0
calendar_179,calendar,28,2,2.8154774583464626,1.1921001416535377,2,21378.89552454307,100.0
calendar_176,calendar,28,3,2.755547798271797,1.2520298017282034,2,29225.904763490675,100.0
calendar_177,calendar,28,3,2.743789633987419,1.2637879660125801,2,29897.005378072838,100.0
calendar_178,calendar,28,3,2.786284969224192,1.2212926307758074,2,29699.77988553523,100.0
calendar_179,calendar,28,3,2.765605077170862,1.241972522829138,2,29475.710756055654,100.0
calendar_182,calendar,28,1,2.683621539886874,1.3239560601131255,2,12850.86461966062,100.0
calendar_183,calendar,28,1,2.685313643281496,1.3222639567185028,2,12855.940929844488,100.0
calendar_180,calendar,28,1,2.6694523527154796,1.33812524728452,2,12808.35705814644,100.0
calendar_181,calendar,28,1,2.7622526160464127,1.2453249839535876,2,13086.757848139237,100.0
calendar_182,calendar,28,2,2.7510765636484558,1.2565010363515439,2,20904.094310605986,100.0
calendar_183,calendar,28,2,2.7860461362115383,1.2215314637884618,2,21014.079338479103,100.0
calendar_180,calendar,28,2,2.7794523144649297,1.2281252855350697,2,20946.71400154123,100.0
calendar_181,calendar,28,2,2.7722171741401436,1.2353604258598567,2,21203.409370559668,100.0
calendar_182,calendar,28,3,2.7615627471308857,1.246014852869114,2,28988.782551998644,100.0
calendar_183,calendar,28,3,2.766873730976615,1.2407038690233843,2,29114.700531408947,100.0
calendar_180,calendar,28,3,2.7750747492827994,1.2325028507172011,2,29071.938249389626,100.0
calendar_181,calendar,28,3,2.760334361297642,1.2472432387023586,2,29284.41245445259,100.0
calendar_186,calendar,28,1,2.7527937889360157,1.254783811063984,2,13058.381366808047,100.0
calendar_187,calendar,28,1,2.728026574116248,1.279551025883752,2,12984.079722348744,100.0
calendar_184,calendar,28,1,2.6859072049766275,1.321670395023373,2,12857.721614929884,100.0
calendar_185,calendar,28,1,2.674909041723922,1.332668558276077,2,12824.727125171767,100.0
calendar_186,calendar,28,2,2.891375803019792,1.1162017969802087,2,21532.508775867424,100.0
calendar_187,calendar,28,2,2.7712651987834795,1.2363124012165196,2,21097.87531869918,100.0
calendar_184,calendar,28,2,2.6876453645965253,1.3199322354034744,2,20720.65770871946,100.0
calendar_185,calendar,28,2,2.7110469626911753,1.2965306373088237,2,20757.868013245294,100.0
calendar_186,calendar,28,3,2.6945831783337657,1.3129944216662335,2,29416.25831086872,100.0
calendar_187,calendar,28,3,2.77352915727038,1.2340484427296199,2,29218.462790510323,100.0
calendar_184,calendar,28,3,2.8547933996741213,1.1527842003258788,2,29085.037907741826,100.0
calendar_185,calendar,28,3,2.740611372718664,1.266966227281336,2,28779.702131401285,100.0
calendar_190,calendar,28,1,2.8026078877180165,1.2049697122819827,2,13207.82366315405,100.0
calendar_191,calendar,28,1,2.780426427378236,1.227151172621764,2,13141.279282134708,100.0
calendar_188,calendar,28,1,2.716418106962579,1.2911594930374208,2,12949.254320887736,100.0
calendar_189,calendar,28,1,2.7386585054455823,1.2689190945544184,2,13015.975516336746,100.0
calendar_190,calendar,28,2,2.863032021063728,1.1445455789362722,2,21596.919726345233,100.0
calendar_191,calendar,28,2,2.803650595499927,1.2039270045000738,2,21352.23106863449,100.0
calendar_188,calendar,28,2,2.7309836562236764,1.2765939437763225,2,20942.205289558766,100.0
calendar_189,calendar,28,2,2.735732170879801,1.2718454291201986,2,21023.17202897615,100.0
calendar_190,calendar,28,3,2.7499571366118705,1.2576204633881287,2,29646.791136180844,100.0
calendar_191,calendar,28,3,2.810508767410279,1.1970688325897212,2,29583.75737086533,100.0
calendar_188,calendar,28,3,2.7687606442720027,1.2388169557279964,2,29048.487222374773,100.0
calendar_189,calendar,28,3,2.7445052258946503,1.2630723741053491,2,29056.6877066601,100.0
calendar_192,calendar,28,1,2.821541949652889,1.1860356503471101,2,13264.625848958667,100.0
calendar_193,calendar,28,1,2.7107795433306725,1.2967980566693271,2,12932.338629992017,100.0
calendar_194,calendar,28,1,2.6994251929706485,1.3081524070293509,2,12898.275578911946,100.0
calendar_195,calendar,28,1,2.8470139318884047,1.1605636681115943,2,13341.041795665215,100.0
calendar_192,calendar,28,2,2.7731111380984625,1.234466461901537,2,21383.959263254055,100.0
calendar_193,calendar,28,2,2.794055633041876,1.2135219669581232,2,21114.505529117647,100.0
calendar_194,calendar,28,2,2.739058074048045,1.2685195259519555,2,20915.44980105608,100.0
calendar_195,calendar,28,2,2.731326478565675,1.2762511214343253,2,21335.02123136224,100.0
calendar_192,calendar,28,3,2.8505596140923943,1.1570179859076055,2,29735.638105531238,100.0
calendar_193,calendar,28,3,2.793766833902422,1.2138107660975772,2,29295.80603082491,100.0
calendar_194,calendar,28,3,2.679792606135486,1.3277849938645134,2,28754.827619462536,100.0
calendar_195,calendar,28,3,2.770247397720673,1.2373302022793262,2,29445.76342452426,100.0
calendar_198,calendar,28,1,2.8162857536304196,1.1912918463695803,2,13248.857260891258,100.0
calendar_199,calendar,28,1,2.665636057280745,1.341941542719255,2,12796.908171842235,100.0
calendar_196,calendar,28,1,2.7914255348857355,1.2161520651142645,2,13174.276604657207,100.0
calendar_197,calendar,28,1,2.859865786552728,1.1477118134472715,2,13379.597359658184,100.0
calendar_198,calendar,28,2,2.8708185368660644,1.136759063133935,2,21661.312871489452,100.0
calendar_199,calendar,28,2,2.7143620372324846,1.2932155627675146,2,20739.994283539687,100.0
calendar_196,calendar,28,2,2.7507062869332044,1.2568713130667957,2,21226.395465456822,100.0
calendar_197,calendar,28,2,2.7572431964974005,1.2503344035025994,2,21451.326949150385,100.0
calendar_198,calendar,28,3,2.7654737183022178,1.2421038816977819,2,29757.734026396105,100.0
calendar_199,calendar,28,3,2.681745098750716,1.3258325012492835,2,28585.229579791834,100.0
calendar_196,calendar,28,3,2.6915634848702013,1.3160141151297986,2,29101.085920067424,100.0
calendar_197,calendar,28,3,2.8327748675398006,1.1748027324601988,2,29749.651551769784,100.0
