run_id,strategy,calendar_interval,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
calendar_14,calendar,7,4,2,2,2.241983796489328,1.7655938035106724,10,1.0
calendar_14,calendar,7,4,3,2,2.2359518665922544,1.7716257334077463,10,1.0
calendar_14,calendar,7,4,4,2,2.2374575262615095,1.7701200737384915,10,1.0
calendar_14,calendar,7,4,5,2,2.25918698510881,1.7483906148911903,10,1.0
calendar_14,calendar,7,4,6,2,2.2545418351417714,1.753035764858229,10,1.0
calendar_14,calendar,7,4,7,2,2.2271488133156736,1.7804287866843276,10,1.0
calendar_14,calendar,7,4,8,2,2.2265949457446066,1.7809826542553944,10,1.0
calendar_14,calendar,7,4,9,2,2.245106547703995,1.7624710522960054,10,1.0
calendar_14,calendar,7,4,0,3,2.362689669809737,1.6448879301902621,10,1.0
calendar_14,calendar,7,4,1,3,2.2321966993681848,1.7753809006318162,10,1.0
calendar_14,calendar,7,4,2,3,2.231833942291042,1.775743657708959,10,1.0
calendar_14,calendar,7,4,3,3,2.2496880032814834,1.7578895967185175,10,1.0
calendar_14,calendar,7,4,4,3,2.238632334027111,1.7689452659728897,10,1.0
calendar_14,calendar,7,4,5,3,2.2553060812260477,1.7522715187739528,10,1.0
calendar_14,calendar,7,4,6,3,2.2674220013090056,1.7401555986909947,10,1.0
calendar_14,calendar,7,4,7,3,2.2429922906116846,1.764585309388316,10,1.0
calendar_14,calendar,7,4,8,3,2.1859415870463317,1.8216360129536697,10,1.0
calendar_14,calendar,7,4,9,3,2.277886913505747,1.7296906864942534,10,1.0
calendar_14,calendar,7,4,0,4,2.3168546935276817,1.6907229064723186,10,1.0
calendar_14,calendar,7,4,1,4,2.2122944307601617,1.7952831692398394,10,1.0
calendar_14,calendar,7,4,2,4,2.2283384924872665,1.7792391075127345,10,1.0
