run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_97,threshold,0.3,2,3.3868609772969585,0.6207166227030425,8,23679.387707621165
threshold_96,threshold,0.3,2,3.36927945386878,0.6382981461312199,8,23710.492207388626
threshold_99,threshold,0.3,2,3.4111094259167873,0.5964681740832128,7,23935.765762450974
threshold_98,threshold,0.3,2,3.397213516421406,0.6103640835785948,8,23780.22845938262
threshold_97,threshold,0.3,3,3.374112380765758,0.6334652192342426,8,33001.724849918435
threshold_96,threshold,0.3,3,3.4297779000262865,0.5777996999737129,7,33299.825907467486
threshold_99,threshold,0.3,3,3.3952903218442647,0.6122872781557361,7,33421.63672798377
threshold_98,threshold,0.3,3,3.3828439477456445,0.6247336522543564,8,33128.76030261955
threshold_101,threshold,0.3,1,3.3865106210231386,0.6210669789768624,8,14359.531863069416
threshold_100,threshold,0.3,1,3.4129596470473516,0.5946179529526499,8,14438.878941142055
threshold_103,threshold,0.3,1,3.379255243257353,0.6283223567426476,7,14437.76572977206
threshold_102,threshold,0.3,1,3.391363151994463,0.6162144480055365,8,14374.089455983389
threshold_101,threshold,0.3,2,3.4279428084900547,0.5796347915099469,8,23843.36028853958
threshold_100,threshold,0.3,2,3.3950513630271217,0.6125262369728802,8,23824.03303022342
threshold_103,threshold,0.3,2,3.3685791087215335,0.6389984912784671,8,23743.50305593666
threshold_102,threshold,0.3,2,3.4156041587858716,0.5919734412141285,8,23820.901932341003
threshold_101,threshold,0.3,3,3.381189455010207,0.6263881449897956,8,33186.9286535702
threshold_100,threshold,0.3,3,3.3821813808125434,0.6253962191874571,7,33270.577172661055
threshold_103,threshold,0.3,3,3.3765022053796545,0.6310753946203453,8,33073.00967207563
threshold_102,threshold,0.3,3,3.3896539046494714,0.617923695350529,8,33189.86364628942
threshold_105,threshold,0.3,1,3.360113622135123,0.6474639778648765,9,14180.34086640537
threshold_104,threshold,0.3,1,3.416116505131202,0.591461094868798,8,14448.349515393606
threshold_107,threshold,0.3,1,3.412491929469893,0.5950856705301073,7,14537.47578840968
threshold_106,threshold,0.3,1,3.374921601036762,0.6326559989632389,8,14324.764803110287
threshold_105,threshold,0.3,2,3.394225910822827,0.6133516891771739,8,23563.018598873852
