run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_3,threshold,0.1,1,6,6,3.319351094933772,0.6882265050662275,10,0.195
threshold_3,threshold,0.1,1,7,6,3.339139899197749,0.6684377008022508,10,0.195
threshold_3,threshold,0.1,1,8,6,3.286848801420883,0.720728798579117,10,0.195
threshold_3,threshold,0.1,1,9,6,3.4267803665202066,0.5807972334797928,10,0.195
threshold_3,threshold,0.1,1,0,7,3.3930821753701825,0.6144954246298175,10,0.195
threshold_3,threshold,0.1,1,1,7,3.3020313189881954,0.7055462810118046,10,0.195
threshold_3,threshold,0.1,1,2,7,3.3217059107187437,0.6858716892812572,10,0.195
threshold_3,threshold,0.1,1,3,7,3.314309137235895,0.693268462764106,10,0.195
threshold_3,threshold,0.1,1,4,7,3.3157396085740736,0.6918379914259255,10,0.195
threshold_3,threshold,0.1,1,5,7,3.310505892609585,0.6970717073904151,10,0.195
threshold_3,threshold,0.1,1,6,7,3.347247335302934,0.6603302646970659,10,0.195
threshold_3,threshold,0.1,1,7,7,3.319039770163962,0.6885378298360386,10,0.195
threshold_3,threshold,0.1,1,8,7,3.2648220475390195,0.7427555524609791,10,0.195
threshold_3,threshold,0.1,1,9,7,3.4038505440240567,0.6037270559759429,10,0.195
threshold_3,threshold,0.1,1,0,8,3.3513416728007264,0.6562359271992719,10,0.195
threshold_3,threshold,0.1,1,1,8,3.188035580153617,0.8195420198463836,10,0.195
threshold_3,threshold,0.1,1,2,8,3.2939955637585143,0.7135820362414843,10,0.195
threshold_3,threshold,0.1,1,3,8,3.3080456787559074,0.6995319212440921,10,0.195
threshold_3,threshold,0.1,1,4,8,3.27351739511683,0.7340602048831706,10,0.195
threshold_3,threshold,0.1,1,5,8,3.3055156485561525,0.702061951443849,10,0.195
threshold_3,threshold,0.1,1,6,8,3.2910535235854326,0.716524076414568,10,0.195
threshold_3,threshold,0.1,1,7,8,3.244850625253996,0.7627269747460038,10,0.195
threshold_3,threshold,0.1,1,8,8,3.2189525552018616,0.7886250447981391,10,0.195
threshold_3,threshold,0.1,1,9,8,3.397078108095468,0.6104994919045315,10,0.195
