run_id,strategy,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_108,calendar,2,3.022810183302288,0.9847674166977112,5,22030.919537760077
calendar_109,calendar,3,3.087441919787752,0.9201356802122481,5,31201.011764303294
calendar_110,calendar,3,2.9652875540570482,1.0422900459429527,5,30711.439480869485
calendar_111,calendar,3,2.9589845127159253,1.0485930872840756,5,30522.922206948442
calendar_108,calendar,3,3.0850351127214486,0.9225424872785517,5,30786.02487592442
calendar_112,calendar,1,2.992683822777321,1.0148937772226785,5,13478.051468331963
calendar_113,calendar,1,2.974907942756592,1.0326696572434075,5,13424.723828269776
calendar_114,calendar,1,3.0106633347767935,0.9969142652232073,5,13531.99000433038
calendar_115,calendar,1,3.098939412502266,0.9086381874977354,5,13796.818237506797
calendar_112,calendar,2,2.907622576239027,1.0999550237609725,5,21700.919197049043
calendar_113,calendar,2,2.9927325558259077,1.0148450441740924,5,21902.921495747498
calendar_114,calendar,2,3.1266794183654185,0.8808981816345829,5,22412.028259426635
calendar_115,calendar,2,3.0473398928817876,0.960237707118212,5,22438.83791615216
calendar_112,calendar,3,3.147614790841847,0.8599628091581533,5,30643.763569574585
calendar_113,calendar,3,2.9977028502487726,1.009874749751227,5,30396.030046493815
calendar_114,calendar,3,3.026918756214592,0.9806588437854069,5,30992.784528070413
calendar_115,calendar,3,2.9321930803358907,1.0753845196641105,5,30735.41715715983
calendar_117,calendar,1,2.9814950994696643,1.0260825005303347,5,13444.485298408992
calendar_118,calendar,1,3.175136266834613,0.8324413331653875,5,14025.40880050384
calendar_119,calendar,1,2.9331336372473835,1.0744439627526166,5,13299.40091174215
calendar_116,calendar,1,2.9084600497792397,1.099117550220761,5,13225.38014933772
calendar_117,calendar,2,2.9565263535726842,1.051051246427315,5,21814.064359127045
calendar_118,calendar,2,3.100504061990443,0.907073538009556,5,22826.92098647517
calendar_119,calendar,2,3.1193788895212387,0.8881987104787632,5,22157.537580305867
calendar_116,calendar,2,3.1382681462091337,0.8693094537908672,5,22140.184587965123
calendar_117,calendar,3,3.0581081134679864,0.9494694865320145,5,30488.388699531002
calendar_118,calendar,3,3.0403517375208553,0.9672258624791452,5,31447.976199037734
calendar_119,calendar,3,3.0343221499718194,0.9732554500281811,5,30760.504030221324
calendar_116,calendar,3,3.0138842558617025,0.9936933441382982,5,30681.83735555023
calendar_121,calendar,1,2.5654036114218464,1.4421739885781546,3,12396.21083426554
calendar_122,calendar,1,2.5112971971684623,1.496280402831539,3,12233.891591505388
calendar_123,calendar,1,2.634778621901126,1.3727989780988739,3,12604.335865703379
calendar_120,calendar,1,2.703162152632815,1.304415447367185,3,12809.486457898445
calendar_121,calendar,2,2.736175599885745,1.271402000114256,3,20304.737633922774
calendar_122,calendar,2,2.5590213377298765,1.448556262270125,3,19610.955604695017
calendar_123,calendar,2,2.6104476240478487,1.3971299759521525,3,20135.678737846923
calendar_120,calendar,2,2.6565838535014463,1.3509937464985555,3,20479.238018402786
calendar_121,calendar,3,2.564114484919743,1.4434631150802582,3,27697.081088682004
calendar_122,calendar,3,2.5670975353628664,1.4404800646371354,3,27012.248210783615
calendar_123,calendar,3,2.63864353178012,1.368934068219881,3,27751.609333187283
calendar_120,calendar,3,2.7897572154725885,1.2178203845274116,3,28548.50966482055
calendar_125,calendar,1,2.5781334996348426,1.4294441003651577,3,12434.400498904528
calendar_126,calendar,1,2.6154295293723626,1.3921480706276383,3,12546.288588117088
calendar_127,calendar,1,2.89400671195088,1.1135708880491197,3,13382.020135852641
calendar_124,calendar,1,2.6280699103623086,1.3795076896376919,3,12584.209731086925
calendar_125,calendar,2,2.822297510045072,1.1852800899549278,3,20601.29302903974
calendar_126,calendar,2,2.566381312601909,1.4411962873980912,3,19945.432525922814
calendar_127,calendar,2,2.6188507190030728,1.3887268809969278,3,20938.57229286186
calendar_124,calendar,2,2.5863390319341493,1.4212385680658517,3,20043.226826889375
calendar_125,calendar,3,2.612315685228566,1.3952619147714338,3,28138.24008472544
calendar_126,calendar,3,2.7362068999474114,1.271370700052589,3,27854.05322576505
calendar_127,calendar,3,2.4891587634235286,1.5184188365764728,3,28106.048583132448
calendar_124,calendar,3,2.646494381916906,1.361083218083095,3,27682.709972640092
calendar_128,calendar,1,2.587654278323347,1.4199233216766545,3,12462.962834970042
calendar_129,calendar,1,2.68970029052832,1.3178773094716791,3,12769.10087158496
calendar_130,calendar,1,2.634867392369547,1.3727102076304534,3,12604.602177108642
calendar_131,calendar,1,2.611792691064556,1.3957849089354448,3,12535.378073193668
calendar_128,calendar,2,2.620365642984098,1.3872119570159007,3,20024.059763922334
calendar_129,calendar,2,2.60609959703154,1.401478002968461,3,20287.39966267958
calendar_130,calendar,2,2.521925634099045,1.4856519659009566,3,19870.379079405775
calendar_131,calendar,2,2.672206916173071,1.3353706838269301,3,20251.99882171288
calendar_128,calendar,3,2.5700097429459317,1.4375678570540702,3,27434.08899276013
calendar_129,calendar,3,2.6033410021030905,1.4042365978969105,3,27797.422668988853
calendar_130,calendar,3,2.725553668477202,1.282023931522798,3,27747.040084837383
calendar_131,calendar,3,2.685894933561235,1.3216826664387642,3,28009.683622396587
calendar_133,calendar,1,2.593794416563715,1.4137831834362848,3,12481.383249691145
calendar_134,calendar,1,2.620219602845436,1.3873579971545644,3,12560.658808536307
calendar_135,calendar,1,2.6984874592324313,1.309090140767567,3,12795.462377697295
calendar_132,calendar,1,2.6382730305577753,1.3693045694422257,3,12614.819091673326
calendar_133,calendar,2,2.6068991982680694,1.4006784017319325,3,20002.080844495355
calendar_134,calendar,2,2.6429262969415714,1.3646513030584284,3,20189.43769936102
calendar_135,calendar,2,2.595439983161151,1.4121376168388498,3,20281.782327180747
calendar_132,calendar,2,2.5861336519716676,1.421443948028334,3,20073.22004758833
calendar_133,calendar,3,2.641145309630815,1.3664322903691863,3,27625.5167733878
calendar_134,calendar,3,2.601549463240331,1.4060281367596708,3,27694.08608908201
calendar_135,calendar,3,2.5613880045102064,1.4461895954897952,3,27665.946340711365
calendar_132,calendar,3,2.6085800072329652,1.3989975927670362,3,27598.960069287226
calendar_137,calendar,1,2.7077500591764143,1.299827540823587,3,12823.250177529244
calendar_138,calendar,1,2.683287080179464,1.3242905198205386,3,12749.861240538392
calendar_139,calendar,1,2.506005969260793,1.5015716307392084,3,12218.017907782378
calendar_136,calendar,1,2.5720763348935756,1.435501265106426,3,12416.229004680727
calendar_137,calendar,2,2.599567745110442,1.408009854889559,3,20321.95341286057
calendar_138,calendar,2,2.635942803785758,1.3716347962142437,3,20357.689651895664
calendar_139,calendar,2,2.622668455329761,1.3849091446702388,3,19786.02327377166
calendar_136,calendar,2,2.6426979944772193,1.3648796055227814,3,20044.322988112384
calendar_137,calendar,3,2.7489743824698922,1.258603217530109,3,28268.876560270248
calendar_138,calendar,3,2.629734433871795,1.3778431661282053,3,27946.892953511047
calendar_139,calendar,3,2.7150907698961535,1.292486830103848,3,27631.295583460123
calendar_136,calendar,3,2.5894785170763823,1.4180990829236182,3,27512.758539341532
calendar_141,calendar,1,2.659863430524122,1.3477141694758787,3,12679.590291572367
calendar_142,calendar,1,2.7012457351706103,1.3063318648293902,3,12803.737205511832
calendar_143,calendar,1,2.7063502167945037,1.3012273832054961,3,12819.050650383511
calendar_140,calendar,1,2.870775446992374,1.136802153007627,3,13312.32634097712
calendar_141,calendar,2,2.6872167801803846,1.3203608198196173,3,20441.24063211352
calendar_142,calendar,2,2.529564679457908,1.4780129205420935,3,20092.431243885556
calendar_143,calendar,2,2.606769535966525,1.4008080640334764,3,20339.359258283086
calendar_140,calendar,2,2.5231510326505533,1.4844265673494486,3,20581.77943892878
calendar_141,calendar,3,2.64534581943492,1.362231780565081,3,28077.27809041828
calendar_142,calendar,3,2.714828488952936,1.2927491110470652,3,27936.916710744365
calendar_143,calendar,3,2.5728368914292714,1.43474070857073,3,27757.869932570902
calendar_140,calendar,3,2.6322405924324057,1.3753370075675952,3,28178.501216226
calendar_144,calendar,1,2.482385040959243,1.525192559040758,3,12147.155122877728
calendar_145,calendar,1,2.504067323731449,1.5035102762685528,3,12212.201971194347
calendar_146,calendar,1,2.62475538331336,1.3828222166866393,3,12574.26614994008
calendar_147,calendar,1,2.695868019603688,1.3117095803963126,3,12787.604058811063
calendar_144,calendar,2,2.5828093373782224,1.424768262621777,3,19595.583135012395
calendar_145,calendar,2,2.586079740417217,1.4214978595827845,3,19670.441192446
calendar_146,calendar,2,2.5192970034403444,1.4882805965596566,3,19832.157160261115
calendar_147,calendar,2,2.6126256849517775,1.3949519150482241,3,20325.481113666396
calendar_144,calendar,3,2.7249502381148916,1.282627361885109,3,27470.43384935707
calendar_145,calendar,3,2.5652516210775094,1.442325978922492,3,27066.196055678527
calendar_146,calendar,3,2.6752384591634604,1.3323391408365408,3,27557.872537751497
calendar_147,calendar,3,2.5987167751544042,1.4088608248455967,3,27821.631439129607
calendar_149,calendar,1,2.537264696157399,1.470312903842602,3,12311.794088472197
calendar_150,calendar,1,2.7209305101695302,1.2866470898304692,3,12862.791530508592
calendar_151,calendar,1,2.625330376065353,1.3822472239346477,3,12575.99112819606
calendar_148,calendar,1,2.6398280833351833,1.3677495166648157,3,12619.48425000555
calendar_149,calendar,2,2.5214068472483526,1.4861707527516494,3,19576.014630217254
calendar_150,calendar,2,2.77406150876529,1.23351609123471,3,20884.976056804462
calendar_151,calendar,2,2.620325714908926,1.387251885091074,3,20136.968272922837
calendar_148,calendar,2,2.54897018397418,1.4586074160258216,3,19966.39480192809
calendar_149,calendar,3,2.7377383520838476,1.2698392479161515,3,27489.229686468796
calendar_150,calendar,3,2.817678924841197,1.1898986751588043,3,29038.01283132805
calendar_151,calendar,3,2.612184850636235,1.3953927493637666,3,27673.52282483154
calendar_148,calendar,3,2.5704514337602937,1.4371261662397075,3,27377.74910320897
calendar_153,calendar,1,2.718475973356517,1.2891016266434843,3,12855.427920069551
calendar_154,calendar,1,2.667782520765289,1.3397950792347115,3,12703.347562295867
calendar_155,calendar,1,2.5888409115745135,1.4187366884254875,3,12466.522734723541
calendar_152,calendar,1,2.6831207329514832,1.3244568670485166,3,12749.362198854451
calendar_153,calendar,2,2.487067717355931,1.5205098826440702,3,20016.631072137345
calendar_154,calendar,2,2.8231190821531986,1.1844585178468008,3,20872.704808755465
calendar_155,calendar,2,2.717095264330985,1.2904823356690147,3,20317.808527716497
calendar_152,calendar,2,2.5998201060143153,1.4077574939856856,3,20248.822516897395
calendar_153,calendar,3,2.5372386638769124,1.4703389361230887,3,27328.34706376808
calendar_154,calendar,3,2.563663616788971,1.4439139832110297,3,28263.69565912238
calendar_155,calendar,3,2.6095810048279175,1.3979965951720825,3,27846.55154220025
calendar_152,calendar,3,2.7230993048441268,1.2844782951558733,3,28118.120431429776
calendar_157,calendar,1,2.606346454174714,1.401231145825287,3,12519.039362524141
calendar_158,calendar,1,2.732398110377854,1.2751794896221464,3,12897.194331133562
calendar_159,calendar,1,2.597872631279056,1.4097049687209438,3,12493.617893837167
calendar_156,calendar,1,2.5227948276093817,1.4847827723906193,3,12268.384482828145
calendar_157,calendar,2,2.788910666060786,1.2186669339392144,3,20585.7713607065
calendar_158,calendar,2,2.6815479336249752,1.3260296663750253,3,20641.838132008488
calendar_159,calendar,2,2.597897219392229,1.4096803806077725,3,19987.309552013852
calendar_156,calendar,2,2.519536073092336,1.4880415269076652,3,19526.992702105155
calendar_157,calendar,3,2.5827665987434183,1.4248110012565829,3,28034.071156936756
calendar_158,calendar,3,2.5562640542210433,1.4513135457789583,3,28010.630294671617
calendar_159,calendar,3,2.6051085884680094,1.402469011531992,3,27502.63531741788
calendar_156,calendar,3,2.7080063317257292,1.2995712682742708,3,27351.011697282345
calendar_160,calendar,1,2.4097446435395193,1.5978329564604818,2,12029.233930618557
calendar_161,calendar,1,2.4974506961152803,1.510126903884721,2,12292.35208834584
calendar_162,calendar,1,2.507615631495418,1.4999619685045824,2,12322.846894486254
calendar_163,calendar,1,2.5723428255492324,1.4352347744507676,2,12517.028476647698
calendar_160,calendar,2,2.5183652075486496,1.4892123924513514,2,19384.329553264506
calendar_161,calendar,2,2.4313110369952007,1.5762665630048007,2,19386.285199331443
calendar_162,calendar,2,2.3880896424333606,1.61948795756664,2,19287.115821786334
calendar_163,calendar,2,2.3909088011287554,1.6166687988712463,2,19489.754880033965
calendar_160,calendar,3,2.4157386471725433,1.5918389528274577,2,26431.545494782134
calendar_161,calendar,3,2.4816731743214477,1.525904425678553,2,26631.304722295787
calendar_162,calendar,3,2.3980785307467403,1.6094990692532614,2,26281.351414026554
calendar_163,calendar,3,2.4653156774702474,1.5422619225297534,2,26685.701912444707
calendar_165,calendar,1,2.501628738849321,1.505948861150679,2,12304.886216547962
calendar_166,calendar,1,2.542800627176216,1.4647769728237854,2,12428.401881528647
calendar_167,calendar,1,2.4940051415684157,1.5135724584315844,2,12282.015424705247
calendar_164,calendar,1,2.371176432392019,1.636401167607982,2,11913.529297176057
calendar_165,calendar,2,2.619900433751265,1.3876771662487353,2,19964.58751780176
calendar_166,calendar,2,2.5190811039156493,1.4884964960843519,2,19785.645193275595
calendar_167,calendar,2,2.511747263358664,1.495830336641337,2,19617.25721478124
calendar_164,calendar,2,2.3970693109143695,1.6105082890856315,2,18904.737229919167
calendar_165,calendar,3,2.503723839221398,1.5038537607786029,2,27275.759035465955
calendar_166,calendar,3,2.524466671483057,1.483110928516943,2,27159.04520772477
calendar_167,calendar,3,2.5747169604538303,1.4328606395461707,2,27141.40809614273
calendar_164,calendar,3,2.4373421044525334,1.5702354955474678,2,26016.763543276767
calendar_169,calendar,1,2.4994150554123093,1.5081625445876916,2,12298.245166236928
calendar_170,calendar,1,2.406564031489973,1.6010135685100277,2,12019.69209446992
calendar_171,calendar,1,2.5253197590925303,1.48225784090747,2,12375.95927727759
calendar_168,calendar,1,2.462064812513015,1.545512787486986,2,12186.194437539045
calendar_169,calendar,2,2.399238374343072,1.6083392256569287,2,19295.960289266142
calendar_170,calendar,2,2.4673763159452684,1.5402012840547323,2,19221.821042305724
calendar_171,calendar,2,2.4326166062286463,1.5749609937713545,2,19473.80909596353
calendar_168,calendar,2,2.4351609035131676,1.572416696486834,2,19291.677148078546
calendar_169,calendar,3,2.4629666553848195,1.5446109446151814,2,26484.8602554206
calendar_170,calendar,3,2.3952633492342206,1.6123142507657804,2,26207.611090008388
calendar_171,calendar,3,2.441768036614692,1.565809563385309,2,26599.113205807604
calendar_168,calendar,3,2.4744125300538227,1.5331650699461778,2,26514.914738240015
calendar_173,calendar,1,2.4530666310922693,1.5545109689077319,2,12159.199893276807
calendar_174,calendar,1,2.4187608859927177,1.5888167140072824,2,12056.282657978154
calendar_175,calendar,1,2.457722011242343,1.5498555887576582,2,12173.16603372703
calendar_172,calendar,1,2.430852003892575,1.576725596107425,2,12092.556011677725
calendar_173,calendar,2,2.470571402330966,1.5370061976690352,2,19370.914100269707
calendar_174,calendar,2,2.510297767839251,1.4972798321607497,2,19387.17596149591
calendar_175,calendar,2,2.428019448998233,1.5795581510017684,2,19257.22438072173
calendar_172,calendar,2,2.5399367349747104,1.4676408650252901,2,19512.366216601855
calendar_173,calendar,3,2.4894035023340173,1.5181740976659834,2,26639.12460727176
calendar_174,calendar,3,2.4133159470487118,1.59426165295129,2,26427.123802642043
calendar_175,calendar,3,2.486188330886498,1.5213892691135027,2,26515.789373381223
calendar_172,calendar,3,2.44017413697739,1.5674034630226104,2,26632.888627534026
calendar_176,calendar,1,2.501169139288539,1.5064084607114618,2,12303.507417865618
calendar_177,calendar,1,2.4810177272339358,1.5265598727660654,2,12243.053181701807
calendar_178,calendar,1,2.4971422997588757,1.5104353002411244,2,12291.426899276627
calendar_179,calendar,1,2.448081024297823,1.559496575702178,2,12144.243072893469
calendar_176,calendar,2,2.421587324416367,1.5859902755836337,2,19368.269391114718
calendar_177,calendar,2,2.452748178527174,1.5548294214728264,2,19401.29771728333
calendar_178,calendar,2,2.377469242165296,1.6301083578347046,2,19223.834625772513
calendar_179,calendar,2,2.377902555728245,1.6296750442717562,2,19077.950740078202
calendar_176,calendar,3,2.434070471246118,1.5735071287538827,2,26470.480804853072
calendar_177,calendar,3,2.4863587501788156,1.5212188498211838,2,26660.373967819778
calendar_178,calendar,3,2.524006713352015,1.4835708866479853,2,26595.85476582856
calendar_179,calendar,3,2.481827458063007,1.5257501419369937,2,26323.433114267224
calendar_181,calendar,1,2.466083721678682,1.5414938783213186,2,12198.251165036047
calendar_182,calendar,1,2.5179541295054215,1.4896234704945792,2,12353.862388516263
calendar_183,calendar,1,2.444436938168469,1.563140661831531,2,12133.310814505407
calendar_180,calendar,1,2.4659994623485235,1.5415781376514772,2,12197.99838704557
calendar_181,calendar,2,2.5385375679314386,1.4690400320685624,2,19613.86386883036
calendar_182,calendar,2,2.5137745299030003,1.4938030700969995,2,19695.185978225265
calendar_183,calendar,2,2.4854091597737535,1.522168440226247,2,19389.538293826667
calendar_180,calendar,2,2.40650308608756,1.6010745139124405,2,19217.50764530825
calendar_181,calendar,3,2.4249344844933107,1.58264311550669,2,26688.667322310295
calendar_182,calendar,3,2.4694904525685435,1.5380871474314575,2,26903.657335930897
calendar_183,calendar,3,2.4742845195808774,1.533293080419123,2,26612.3918525693
calendar_180,calendar,3,2.5554031747553996,1.452174425244601,2,26683.71716957445
calendar_185,calendar,1,2.4399092345368736,1.5676683654631274,2,12119.72770361062
calendar_186,calendar,1,2.4408159903577427,1.5667616096422585,2,12122.447971073227
calendar_187,calendar,1,2.4481150856881984,1.5594625143118017,2,12144.345257064595
calendar_184,calendar,1,2.4867814794057357,1.5207961205942655,2,12260.344438217207
calendar_185,calendar,2,2.5252522980005385,1.4823253019994629,2,19495.484597612238
calendar_186,calendar,2,2.456975996220266,1.5506016037797343,2,19293.375959734025
calendar_187,calendar,2,2.5257518409248156,1.4818257590751847,2,19521.600779839042
calendar_184,calendar,2,2.4034007205864225,1.6041768794135782,2,19270.546599976475
calendar_185,calendar,3,2.449212774288583,1.5583648257114175,2,26643.12292047799
calendar_186,calendar,3,2.4033696540011373,1.6042079459988636,2,26303.484921737436
calendar_187,calendar,3,2.4508760105983995,1.5567015894016012,2,26674.22881163424
calendar_184,calendar,3,2.372245864012313,1.635331735987688,2,26187.284192013416
calendar_189,calendar,1,2.4884801924728923,1.5190974075271084,2,12265.440577418678
calendar_190,calendar,1,2.4649998025209654,1.5425777974790347,2,12194.999407562897
calendar_191,calendar,1,2.433778211015732,1.5737993889842687,2,12101.334633047198
calendar_188,calendar,1,2.526102160843372,1.4814754391566283,2,12378.306482530115
calendar_189,calendar,2,2.411768691729264,1.595808908270737,2,19300.74665260647
calendar_190,calendar,2,2.5377398834984604,1.4698377165015404,2,19608.219058058276
calendar_191,calendar,2,2.5209766533787525,1.4866009466212478,2,19464.264593183456
calendar_188,calendar,2,2.4957535171669227,1.5118240828330778,2,19665.567034030882
calendar_189,calendar,3,2.4013874074795947,1.606190192520406,2,26304.908875045254
calendar_190,calendar,3,2.4723598225663657,1.5352177774336344,2,26825.298525757375
calendar_191,calendar,3,2.401387525512465,1.6061900744875357,2,26468.42716972085
calendar_188,calendar,3,2.490255340478813,1.517322259521188,2,26936.333055467323
calendar_192,calendar,1,2.446390458721705,1.5611871412782947,2,12139.171376165115
calendar_193,calendar,1,2.488802315058747,1.518775284941254,2,12266.40694517624
calendar_194,calendar,1,2.385509942425417,1.6220676575745843,2,11956.529827276252
calendar_195,calendar,1,2.441802873711221,1.5657747262887796,2,12125.408621133663
calendar_192,calendar,2,2.4396083391579144,1.5679692608420863,2,19257.99639363886
calendar_193,calendar,2,2.413092883306761,1.5944847166932399,2,19305.685595096526
calendar_194,calendar,2,2.435462577119822,1.5721150228801788,2,19062.917558635716
calendar_195,calendar,2,2.4546524839039487,1.5529251160960527,2,19289.36607284551
calendar_192,calendar,3,2.4652886980478708,1.5422889019521306,2,26453.86248778247
calendar_193,calendar,3,2.438149805407484,1.5694277945925168,2,26420.135011318976
calendar_194,calendar,3,2.471889780315995,1.5356878196840054,2,26278.5868995837
calendar_195,calendar,3,2.46842267053357,1.5391549294664302,2,26494.63408444622
calendar_197,calendar,1,2.4926142752478193,1.5149633247521817,2,12277.842825743457
calendar_198,calendar,1,2.5133612992525305,1.4942163007474702,2,12340.083897757591
calendar_199,calendar,1,2.527204976605739,1.4803726233942613,2,12381.614929817217
calendar_196,calendar,1,2.432102526997839,1.5754750730021614,2,12096.307580993518
calendar_197,calendar,2,2.456804444817871,1.5507731551821298,2,19448.25616019707
calendar_198,calendar,2,2.429338826728922,1.5782387732710785,2,19428.100377944356
calendar_199,calendar,2,2.4287654124946365,1.5788121875053645,2,19467.91116730113
calendar_196,calendar,2,2.4242862548818835,1.5832913451181176,2,19169.16634563917
calendar_197,calendar,3,2.5003818814605885,1.5071957185394123,2,26749.401804578836
calendar_198,calendar,3,2.43213474216591,1.5754428578340913,2,26524.50460444209
calendar_199,calendar,3,2.468656805636424,1.538920794363577,2,26673.8815842104
calendar_196,calendar,3,2.4259352612930702,1.58164233870693,2,26246.97212951838
calendar_0,calendar,1,3.531221037546544,0.4763565624534554,10,14593.663112639631
calendar_1,calendar,1,3.4927356252915365,0.5148419747084637,10,14478.20687587461
calendar_2,calendar,1,3.607273468580705,0.4003041314192962,10,14821.820405742115
calendar_3,calendar,1,3.532942658669466,0.47463494133053524,10,14598.827976008397
calendar_0,calendar,2,3.467420031419313,0.5401575685806865,10,23995.92320689757
calendar_1,calendar,2,3.5056424098185217,0.5019351901814794,10,23995.134105330173
calendar_2,calendar,2,3.540786656183209,0.46679094381679276,10,24444.18037429174
calendar_3,calendar,2,3.5487788524017447,0.458798747598254,10,24245.164533213632
calendar_0,calendar,3,3.5434120796161315,0.464165520383869,10,33626.159445745965
calendar_1,calendar,3,3.531935682174802,0.47564191782519905,10,33590.94115185458
calendar_2,calendar,3,3.4857688643176243,0.5218087356823756,10,33901.486967244615
calendar_3,calendar,3,3.552564401067087,0.4550131989329121,10,33902.857736414895
calendar_4,calendar,1,3.550907036278896,0.45667056372110454,10,14652.721108836688
calendar_5,calendar,1,3.554592510373108,0.45298508962689177,10,14663.777531119325
calendar_6,calendar,1,3.535066942814054,0.4725106571859441,10,14605.200828442163
calendar_7,calendar,1,3.4536479574266883,0.5539296425733121,10,14360.943872280064
calendar_4,calendar,2,3.5620781956423024,0.4454994043576976,10,24338.955695763594
calendar_5,calendar,2,3.5465322221875732,0.4610453778124265,10,24303.374197682046
calendar_6,calendar,2,3.546578577882737,0.4609990221172611,10,24244.936562090374
calendar_7,calendar,2,3.529999385195322,0.47757821480467966,10,23950.942027866033
calendar_4,calendar,3,3.5514347292389115,0.456142870761088,10,33993.25988348033
calendar_5,calendar,3,3.5403295518489206,0.46724804815108106,10,33924.362853228806
calendar_6,calendar,3,3.5051748704189976,0.5024027295810037,10,33760.461173347365
calendar_7,calendar,3,3.55930142996905,0.44827617003094966,10,33628.84631777318
calendar_8,calendar,1,3.5027701647913267,0.5048074352086735,10,14508.31049437398
calendar_9,calendar,1,3.502198405095191,0.5053791949048086,10,14506.595215285573
calendar_10,calendar,1,3.5452774284068953,0.4623001715931055,10,14635.832285220686
calendar_11,calendar,1,3.545778120621863,0.4617994793781369,10,14637.334361865589
calendar_8,calendar,2,3.4995576104819013,0.5080199895180991,10,24006.98332581968
calendar_9,calendar,2,3.4725135648711642,0.5350640351288359,10,23924.135909899065
calendar_10,calendar,2,3.571689278852465,0.43588832114753323,10,24350.900121778082
calendar_11,calendar,2,3.482688288903077,0.5248893110969239,10,24085.39922857482
calendar_8,calendar,3,3.414019433747989,0.5935581662520112,10,33249.04162706365
calendar_9,calendar,3,3.562620162322383,0.4449574376776177,10,33611.99639686621
calendar_10,calendar,3,3.4925338601126796,0.5150437398873207,10,33828.50170211612
calendar_11,calendar,3,3.5179921725945866,0.4895854274054146,10,33639.37574635858
calendar_12,calendar,1,3.5338885491249843,0.473689050875017,10,14601.665647374954
calendar_13,calendar,1,3.490171741274249,0.5174058587257512,10,14470.515223822746
calendar_14,calendar,1,3.4685103288281325,0.5390672711718685,10,14405.530986484397
calendar_15,calendar,1,3.59391026113029,0.4136673388697096,10,14781.73078339087
calendar_12,calendar,2,3.517332322085873,0.49024527791412703,10,24153.662613632572
calendar_13,calendar,2,3.4461091076137365,0.5614684923862648,10,23808.842546663953
calendar_14,calendar,2,3.573486755253997,0.4340908447460023,10,24125.991252246386
calendar_15,calendar,2,3.4876618155715824,0.5199157844284169,10,24244.716230105616
calendar_12,calendar,3,3.515856321624065,0.49172127837593727,10,33701.23157850477
calendar_13,calendar,3,3.5175329886204016,0.4900446113795984,10,33361.441512525154
calendar_14,calendar,3,3.5209843095078557,0.4865932904921455,10,33688.944180769955
calendar_15,calendar,3,3.5521996510046767,0.4553779489953233,10,33901.315183119645
calendar_16,calendar,1,3.561715479526522,0.44586212047347795,10,14685.146438579566
calendar_17,calendar,1,3.54268295667351,0.46489464332649055,10,14628.04887002053
calendar_18,calendar,1,3.543683119242572,0.46389448075742673,10,14631.049357727716
calendar_19,calendar,1,3.523096169983255,0.4844814300167454,10,14569.288509949765
calendar_16,calendar,2,3.5282901117950463,0.4792874882049534,10,24270.016773964704
calendar_17,calendar,2,3.495777352837145,0.5118002471628541,10,24115.380928531966
calendar_18,calendar,2,3.5510739439895396,0.456503656010462,10,24284.271189696334
calendar_19,calendar,2,3.568499715625578,0.43907788437442113,10,24274.7876568265
calendar_16,calendar,3,3.481616203612142,0.5259613963878578,10,33714.86538480113
calendar_17,calendar,3,3.516847003863562,0.4907305961364397,10,33665.92194012265
calendar_18,calendar,3,3.5500712943936543,0.45750630560634636,10,33934.485072877294
calendar_19,calendar,3,3.5090414572567727,0.4985361427432276,10,33801.91202859682
calendar_20,calendar,1,3.5230916948424587,0.48448590515754114,10,14569.275084527377
calendar_21,calendar,1,3.4959078347260015,0.511669765273999,10,14487.723504178004
calendar_22,calendar,1,3.5080333008177376,0.4995442991822618,10,14524.099902453212
calendar_23,calendar,1,3.4828823905240522,0.5246952094759473,10,14448.647171572156
calendar_20,calendar,2,3.4909340841613266,0.5166435158386736,10,24042.077337011357
calendar_21,calendar,2,3.5527306571028157,0.4548469428971842,10,24145.91547548645
calendar_22,calendar,2,3.5215091626913404,0.486068437308659,10,24088.627390527232
calendar_23,calendar,2,3.5011219923804493,0.5064556076195503,10,23952.013148713504
calendar_20,calendar,3,3.5146006960041327,0.4929769039958681,10,33585.879425023755
calendar_21,calendar,3,3.485873928170729,0.5217036718292709,10,33603.53725999864
calendar_22,calendar,3,3.4837766375775177,0.5238009624224832,10,33539.957303259784
calendar_23,calendar,3,3.5601435510578567,0.44743404894214417,10,33632.44380188707
calendar_24,calendar,1,3.5379639462525456,0.4696136537474531,10,14613.891838757638
calendar_25,calendar,1,3.4761461315170408,0.5314314684829604,10,14428.438394551122
calendar_26,calendar,1,3.517219390696119,0.49035820930388113,10,14551.658172088357
calendar_27,calendar,1,3.4733488654078606,0.5342287345921382,10,14420.046596223581
calendar_24,calendar,2,3.5116849365449965,0.4958926634550024,10,24148.94664839263
calendar_25,calendar,2,3.5137885457297586,0.4937890542702422,10,23969.804031740397
calendar_26,calendar,2,3.5329305069937,0.4746470930063019,10,24150.44969306946
calendar_27,calendar,2,3.5142985173122625,0.4932790826877374,10,23962.94214816037
calendar_24,calendar,3,3.4727824312586377,0.5347951687413623,10,33567.293942168544
calendar_25,calendar,3,3.5234569123728057,0.4841206876271945,10,33540.174768858815
calendar_26,calendar,3,3.534451456487846,0.47312614351215515,10,33753.804062532996
calendar_27,calendar,3,3.541868691508341,0.46570890849165864,10,33588.54822268539
calendar_28,calendar,1,3.522095639578631,0.4854819604213681,10,14566.286918735894
