run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_96,threshold,3,4,6,2.352822721030845,1.6547548789691546,10,0.9125000000000001
threshold_96,threshold,3,5,6,2.424322598927487,1.5832550010725133,10,0.7250000000000001
threshold_96,threshold,3,6,6,2.362672047034724,1.6449055529652754,10,0.9125000000000001
threshold_96,threshold,3,7,6,2.3283218713213687,1.679255728678631,10,0.8500000000000001
threshold_96,threshold,3,8,6,2.2610287661200132,1.746548833879987,10,0.9125000000000001
threshold_96,threshold,3,9,6,2.685791569025991,1.3217860309740082,9,0.6625000000000001
threshold_96,threshold,3,0,7,2.7784833501431034,1.2290942498568949,9,0.5750000000000002
threshold_96,threshold,3,1,7,2.234286031160015,1.7732915688399857,10,0.9125000000000001
threshold_96,threshold,3,2,7,2.2518070932502754,1.7557705067497253,10,0.9125000000000001
threshold_96,threshold,3,3,7,2.31415911192614,1.6934184880738596,10,0.8500000000000001
threshold_96,threshold,3,4,7,2.3107121116409015,1.6968654883590983,10,0.8500000000000001
threshold_96,threshold,3,5,7,2.3041768967253553,1.7034007032746445,10,0.9125000000000001
threshold_96,threshold,3,6,7,2.3892247682130425,1.618352831786957,10,0.8500000000000001
threshold_96,threshold,3,7,7,2.3153751910614266,1.692202408938573,10,0.8500000000000001
threshold_96,threshold,3,8,7,2.2571954236616523,1.7503821763383483,10,0.9125000000000001
threshold_96,threshold,3,9,7,2.694065428141938,1.3135121718580616,9,0.6625000000000001
threshold_96,threshold,3,0,8,2.5126219012943696,1.49495569870563,10,0.8500000000000001
threshold_96,threshold,3,1,8,2.2345710492467052,1.773006550753295,10,0.9750000000000001
threshold_96,threshold,3,2,8,2.258706131532782,1.7488714684672184,10,0.9125000000000001
threshold_96,threshold,3,3,8,2.2319966225370385,1.7755809774629618,10,0.9125000000000001
threshold_96,threshold,3,4,8,2.2376545835356523,1.7699230164643478,10,0.9750000000000001
threshold_96,threshold,3,5,8,2.262344828734034,1.7452327712659663,10,0.9125000000000001
threshold_96,threshold,3,6,8,2.3241979181395553,1.6833796818604438,10,0.8500000000000001
threshold_96,threshold,3,7,8,2.289029336116655,1.7185482638833447,10,0.9125000000000001
threshold_96,threshold,3,8,8,2.1967644153072365,1.8108131846927646,10,0.9750000000000001
threshold_96,threshold,3,9,8,2.3653051659397453,1.6422724340602546,10,0.9125000000000001
threshold_96,threshold,3,0,9,3.1235906487178813,0.8839869512821187,9,0.4875000000000001
threshold_96,threshold,3,1,9,2.509634048329899,1.497943551670101,10,0.8500000000000001
threshold_96,threshold,3,2,9,2.6309498376162983,1.3766277623837024,10,0.7875000000000002
threshold_96,threshold,3,3,9,2.8203372020492465,1.1872403979507535,10,0.5750000000000001
threshold_96,threshold,3,4,9,2.776299483629401,1.2312781163706006,9,0.6375000000000001
threshold_96,threshold,3,5,9,2.6201525246894866,1.3874250753105135,9,0.7250000000000002
threshold_96,threshold,3,6,9,2.7997473602276655,1.2078302397723346,10,0.7250000000000001
threshold_96,threshold,3,7,9,2.777123267487702,1.2304543325122983,10,0.7000000000000001
threshold_96,threshold,3,8,9,2.52323358442976,1.4843440155702394,10,0.8500000000000001
threshold_96,threshold,3,9,9,3.1118304705000033,0.8957471294999958,9,0.4625000000000001
threshold_101,threshold,1,0,0,3.3061198291921845,0.7014577708078157,5,0.0875
threshold_101,threshold,1,1,0,3.2970561019338347,0.7105214980661646,8,0.19999999999999998
threshold_101,threshold,1,2,0,3.318125334173523,0.6894522658264765,7,0.13749999999999998
threshold_101,threshold,1,3,0,3.3107818346016593,0.6967957653983416,8,0.19999999999999998
threshold_101,threshold,1,4,0,3.315107835409721,0.6924697645902798,6,0.11249999999999999
threshold_101,threshold,1,5,0,3.288952841733987,0.7186247582660137,7,0.13749999999999998
threshold_101,threshold,1,6,0,3.317996649624676,0.6895809503753237,7,0.13749999999999998
threshold_101,threshold,1,7,0,3.320172890903064,0.6874047090969354,7,0.13749999999999998
threshold_101,threshold,1,8,0,3.322999807612715,0.6845777923872862,6,0.11249999999999999
threshold_101,threshold,1,9,0,3.334293369642004,0.6732842303579959,5,0.0875
threshold_101,threshold,1,0,1,3.297968759792273,0.7096088402077271,8,0.19999999999999998
threshold_101,threshold,1,1,1,3.1890883188439436,0.8184892811560566,10,0.32499999999999996
threshold_101,threshold,1,2,1,3.259615613394922,0.7479619866050797,9,0.26249999999999996
threshold_101,threshold,1,3,1,3.2844798645749123,0.7230977354250893,9,0.26249999999999996
threshold_101,threshold,1,4,1,3.2457072961201625,0.7618703038798378,9,0.26249999999999996
threshold_101,threshold,1,5,1,3.2723182033763853,0.7352593966236141,9,0.26249999999999996
threshold_101,threshold,1,6,1,3.2687786781674935,0.7387989218325063,9,0.26249999999999996
threshold_101,threshold,1,7,1,3.2794125214454324,0.7281650785545679,9,0.26249999999999996
threshold_101,threshold,1,8,1,3.1937300666205255,0.8138475333794765,10,0.32499999999999996
threshold_101,threshold,1,9,1,3.3123937668373116,0.6951838331626893,9,0.26249999999999996
threshold_101,threshold,1,0,2,3.331528027372859,0.6760495726271415,7,0.13749999999999998
threshold_101,threshold,1,1,2,3.2781708913389567,0.7294067086610447,9,0.26249999999999996
threshold_101,threshold,1,2,2,3.3127547520784235,0.6948228479215774,8,0.19999999999999998
threshold_101,threshold,1,3,2,3.3134489857515717,0.6941286142484278,7,0.13749999999999998
threshold_101,threshold,1,4,2,3.3118740974358696,0.6957035025641299,8,0.19999999999999998
threshold_101,threshold,1,5,2,3.315067309272755,0.6925102907272438,8,0.19999999999999998
threshold_101,threshold,1,6,2,3.320795322868729,0.6867822771312703,8,0.19999999999999998
threshold_101,threshold,1,7,2,3.290660857951954,0.7169167420480467,9,0.26249999999999996
threshold_101,threshold,1,8,2,3.2548225187978996,0.7527550812021012,10,0.32499999999999996
threshold_101,threshold,1,9,2,3.3320730905741325,0.6755045094258683,7,0.13749999999999998
threshold_101,threshold,1,0,3,3.3084013686339198,0.6991762313660792,7,0.13749999999999998
threshold_101,threshold,1,1,3,3.290332311314864,0.717245288685137,9,0.26249999999999996
threshold_101,threshold,1,2,3,3.300544141758635,0.7070334582413645,9,0.26249999999999996
threshold_101,threshold,1,3,3,3.328677742871562,0.6788998571284383,9,0.26249999999999996
threshold_101,threshold,1,4,3,3.330953051902294,0.6766245480977068,9,0.26249999999999996
threshold_101,threshold,1,5,3,3.3110859935062993,0.6964916064937019,8,0.19999999999999998
threshold_101,threshold,1,6,3,3.3251467500876766,0.6824308499123233,8,0.19999999999999998
threshold_101,threshold,1,7,3,3.320559454807686,0.6870181451923155,8,0.19999999999999998
