run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_72,calendar,0.7,0.03,3,2.7193718493644257,1.2882057506355715,5,28673.272242275518
calendar_75,calendar,0.7,0.03,3,2.776573159988321,1.2310044400116789,5,28133.71541838284
calendar_74,calendar,0.7,0.03,3,2.8518934005198937,1.1556841994801048,5,29250.47132078713
calendar_79,calendar,0.7,0.03,1,2.6998229976787718,1.3077546023212272,5,12599.468993036317
calendar_78,calendar,0.7,0.03,1,2.7147177245480476,1.2928598754519534,5,12644.153173644143
calendar_77,calendar,0.7,0.03,1,2.6914277323423543,1.3161498676576457,5,12574.283197027064
calendar_76,calendar,0.7,0.03,1,2.9042268749775024,1.103350725022496,5,13212.680624932507
calendar_79,calendar,0.7,0.03,2,2.6859111461666165,1.3216664538333853,5,20157.202431536167
calendar_78,calendar,0.7,0.03,2,2.7912052253612143,1.216372374638784,5,20517.768849727785
calendar_77,calendar,0.7,0.03,2,2.8280973077531453,1.1794802922468546,5,20558.5751202865
calendar_76,calendar,0.7,0.03,2,3.0019755189253146,1.0056020810746855,5,21718.607181708452
calendar_79,calendar,0.7,0.03,3,2.8756513350018413,1.1319262649981594,5,28284.156436541693
calendar_78,calendar,0.7,0.03,3,2.7088998201346954,1.298677779865304,5,28144.468310131873
calendar_77,calendar,0.7,0.03,3,2.7269694040941017,1.2806081959058975,5,28239.483332568805
calendar_76,calendar,0.7,0.03,3,2.6699795181068913,1.3375980818931084,5,29228.545736029126
threshold_83,threshold,0.7,0.03,1,3.3106999394197283,0.6968776605802717,9,14032.099818259185
threshold_82,threshold,0.7,0.03,1,3.3162908384440626,0.6912867615559373,8,14148.872515332188
threshold_81,threshold,0.7,0.03,1,3.3243125786274943,0.6832650213725063,8,14172.937735882482
threshold_80,threshold,0.7,0.03,1,3.3178235465811827,0.6897540534188171,9,14053.470639743548
threshold_83,threshold,0.7,0.03,2,3.3058409974899696,0.7017366025100301,9,23049.622810729095
threshold_82,threshold,0.7,0.03,2,3.3112376747014394,0.6963399252985615,9,23182.585539436506
threshold_81,threshold,0.7,0.03,2,3.278444602372429,0.7291329976275708,9,23108.27154299977
threshold_80,threshold,0.7,0.03,2,3.2825297097174615,0.7250478902825396,9,23001.05976889593
threshold_83,threshold,0.7,0.03,3,3.294359424735408,0.7132181752645917,10,31932.701084935317
threshold_82,threshold,0.7,0.03,3,3.2679908992940505,0.7395867007059505,9,32086.558237318655
threshold_81,threshold,0.7,0.03,3,3.3533655110792724,0.654212088920728,8,32368.368076237588
threshold_80,threshold,0.7,0.03,3,3.310696552485917,0.6968810475140832,9,32033.14942635368
threshold_87,threshold,0.7,0.03,1,3.3459299330480268,0.6616476669519732,8,14237.78979914408
threshold_86,threshold,0.7,0.03,1,3.331117828899865,0.6764597711001363,9,14093.353486699596
threshold_85,threshold,0.7,0.03,1,3.3027979828924097,0.7047796171075912,9,14008.393948677229
threshold_84,threshold,0.7,0.03,1,3.3102297031640164,0.6973478968359826,9,14030.68910949205
threshold_87,threshold,0.7,0.03,2,3.345357720856685,0.6622198791433143,8,23473.862961714134
threshold_86,threshold,0.7,0.03,2,3.307059245269228,0.7005183547307722,9,23114.531222507278
threshold_85,threshold,0.7,0.03,2,3.31974921546117,0.6878283845388306,9,23067.64159506074
threshold_84,threshold,0.7,0.03,2,3.294945012917088,0.7126325870829102,9,23015.524148243312
threshold_87,threshold,0.7,0.03,3,3.3109979737614226,0.6965796262385764,9,32506.8568829984
threshold_86,threshold,0.7,0.03,3,3.3060786097111716,0.7014989902888276,9,32132.767051640792
threshold_85,threshold,0.7,0.03,3,3.344238217202382,0.6633393827976198,10,32100.356246667885
threshold_84,threshold,0.7,0.03,3,3.3078728326259377,0.6997047673740617,9,32039.142646121123
threshold_89,threshold,0.7,0.03,1,3.360941435187109,0.6466361648128922,8,14282.824305561327
threshold_88,threshold,0.7,0.03,1,3.366503523595494,0.6410740764045069,8,14299.510570786482
threshold_91,threshold,0.7,0.03,1,3.3077704185528445,0.6998071814471553,9,14023.311255658533
threshold_90,threshold,0.7,0.03,1,3.3115757162457693,0.6960018837542318,9,14034.727148737307
threshold_89,threshold,0.7,0.03,2,3.323233095575521,0.6843445044244804,9,23352.523592287893
threshold_88,threshold,0.7,0.03,2,3.3438928176936775,0.6636847823063231,9,23431.189023867515
threshold_91,threshold,0.7,0.03,2,3.3415386808247978,0.666038919175202,8,23247.927298132927
threshold_90,threshold,0.7,0.03,2,3.337975798713841,0.6696018012861591,9,23148.65454487883
threshold_89,threshold,0.7,0.03,3,3.3420908540179837,0.6654867459820162,8,32578.796154341842
threshold_88,threshold,0.7,0.03,3,3.309146989414663,0.6984306105853372,9,32458.629992111506
threshold_91,threshold,0.7,0.03,3,3.3121269387536434,0.6954506612463576,9,32284.308114393854
threshold_90,threshold,0.7,0.03,3,3.3272175673324167,0.6803600326675835,9,32230.30724687608
threshold_95,threshold,0.7,0.03,1,3.311139992192107,0.6964376078078935,9,14033.41997657632
threshold_94,threshold,0.7,0.03,1,3.3019082940749462,0.7056693059250533,10,13905.724882224838
