run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
threshold_85,threshold,0.9,0.03,3,3.461562125055023,0.5460154749449787,6,33989.60970288187,100.0
threshold_86,threshold,0.9,0.03,3,3.456521739097779,0.5510558609022207,7,33937.40221155382,100.0
threshold_87,threshold,0.9,0.03,3,3.452435937781708,0.5551416622182922,7,33942.735281834786,100.0
threshold_88,threshold,0.9,0.03,1,3.451310916085862,0.5562666839141372,7,14653.932748257586,100.0
threshold_89,threshold,0.9,0.03,1,3.4627670333091776,0.5448105666908234,7,14688.301099927532,100.0
threshold_90,threshold,0.9,0.03,1,3.470309925918979,0.5372676740810205,7,14710.929777756937,100.0
threshold_91,threshold,0.9,0.03,1,3.4283639106600767,0.5792136893399237,7,14585.09173198023,100.0
threshold_88,threshold,0.9,0.03,2,3.421190332158949,0.5863872678410519,7,24217.503744734433,100.0
threshold_89,threshold,0.9,0.03,2,3.4380090666898186,0.5695685333101813,7,24302.32829999699,100.0
threshold_90,threshold,0.9,0.03,2,3.4478477293347325,0.5597298706652672,7,24354.472965761135,100.0
threshold_91,threshold,0.9,0.03,2,3.4624274535830573,0.5451501464169423,6,24372.374092729402,100.0
threshold_88,threshold,0.9,0.03,3,3.426458007113488,0.5811195928865123,7,33796.8777660749,100.0
threshold_89,threshold,0.9,0.03,3,3.4416521189858993,0.5659254810141009,8,33827.28465695469,100.0
threshold_90,threshold,0.9,0.03,3,3.458135876255409,0.5494417237445913,7,34028.88059452736,100.0
threshold_91,threshold,0.9,0.03,3,3.444300534287044,0.5632770657129557,7,34005.275695590535,100.0
